,index,sal,rooz,Month,simineh_Debi
19361,1629,1396,18,1,10.6
19362,1630,1396,19,1,8.66
19363,1631,1396,20,1,7.79
19364,1632,1396,21,1,6.97
19365,1633,1396,22,1,6.01
19366,1634,1396,23,1,5.85
19367,1635,1396,24,1,6.18
19368,1636,1396,25,1,6.18
19369,1637,1396,26,1,5.36
19370,1638,1396,27,1,6.01
19371,1639,1396,28,1,6.7
19372,1640,1396,29,1,6.18
19373,1641,1396,30,1,5.61
19374,1642,1396,31,1,4.46
19375,3317,1396,1,2,3.77
19376,3318,1396,2,2,4.46
19377,3319,1396,3,2,4.04
19378,3320,1396,4,2,5.06
19379,3321,1396,5,2,4.32
19380,3322,1396,6,2,3.58
19381,3323,1396,7,2,2.77
19382,3324,1396,8,2,3.19
19383,3325,1396,9,2,5.47
19384,3326,1396,10,2,12.8
19385,3327,1396,11,2,14.4
19386,3328,1396,12,2,11.8
19387,3329,1396,13,2,8.77
19388,3330,1396,14,2,8.56
19389,3331,1396,15,2,9.16
19390,3332,1396,16,2,8.66
19391,3333,1396,17,2,7.51
19392,3334,1396,18,2,6.78
19393,3335,1396,19,2,7.7
19394,3336,1396,20,2,13.6
19395,3337,1396,21,2,18.9
19396,3338,1396,22,2,19.9
19397,3339,1396,23,2,23.5
19398,3340,1396,24,2,23.4
19399,3341,1396,25,2,25.4
19400,3342,1396,26,2,27.4
19401,3343,1396,27,2,21.9
19402,3344,1396,28,2,14.6
19403,3345,1396,29,2,11.8
19404,3346,1396,30,2,8.1
19405,3347,1396,31,2,6.7
19406,5022,1396,1,3,5.93
19407,5023,1396,2,3,5.05
19408,5024,1396,3,3,8.54
19409,5025,1396,4,3,17.8
19410,5026,1396,5,3,25.7
19411,5027,1396,6,3,27.8
19412,5028,1396,7,3,25.0
19413,5029,1396,8,3,22.8
19414,5030,1396,9,3,21.1
19415,5031,1396,10,3,20.5
19416,5032,1396,11,3,19.1
19417,5033,1396,12,3,18.3
19418,5034,1396,13,3,17.0
19419,5035,1396,14,3,16.4
19420,5036,1396,15,3,4.48
19421,5037,1396,16,3,0.0
19422,5038,1396,17,3,0.0
19423,5039,1396,18,3,0.0
19424,5040,1396,19,3,0.0
19425,5041,1396,20,3,0.0
19426,5042,1396,21,3,0.0
19427,5043,1396,22,3,0.0
19428,5044,1396,23,3,0.0
19429,5045,1396,24,3,0.0
19430,5046,1396,25,3,0.0
19431,5047,1396,26,3,0.0
19432,5048,1396,27,3,0.0
19433,5049,1396,28,3,4.78
19434,5050,1396,29,3,9.03
19435,5051,1396,30,3,17.1
19436,5052,1396,31,3,18.3
19437,6727,1396,1,4,20.6
19438,6728,1396,2,4,23.4
19439,6729,1396,3,4,16.9
19440,6730,1396,4,4,1.38
19441,6731,1396,5,4,0.0
19442,6732,1396,6,4,0.0
19443,6733,1396,7,4,0.0
19444,6734,1396,8,4,0.0
19445,6735,1396,9,4,0.0
19446,6736,1396,10,4,0.0
19447,6737,1396,11,4,0.0
19448,6738,1396,12,4,0.0
19449,6739,1396,13,4,0.0
19450,6740,1396,14,4,0.0
19451,6741,1396,15,4,0.0
19452,6742,1396,16,4,0.0
19453,6743,1396,17,4,0.0
19454,6744,1396,18,4,0.0
19455,6745,1396,19,4,0.0
19456,6746,1396,20,4,0.0
19457,6747,1396,21,4,0.0
19458,6748,1396,22,4,0.0
19459,6749,1396,23,4,0.0
19460,6750,1396,24,4,0.0
19461,6751,1396,25,4,0.0
19462,6752,1396,26,4,0.0
19463,6753,1396,27,4,11.1
19464,6754,1396,28,4,12.1
19465,6755,1396,29,4,14.3
19466,6756,1396,30,4,13.8
19467,6757,1396,31,4,6.01
19468,8432,1396,1,5,0.0
19469,8433,1396,2,5,0.0
19470,8434,1396,3,5,0.0
19471,8435,1396,4,5,0.0
19472,8436,1396,5,5,0.0
19473,8437,1396,6,5,0.0
19474,8438,1396,7,5,0.0
19475,8439,1396,8,5,0.0
19476,8440,1396,9,5,0.0
19477,8441,1396,10,5,0.0
19478,8442,1396,11,5,0.0
19479,8443,1396,12,5,13.3
19480,8444,1396,13,5,15.7
19481,8445,1396,14,5,15.1
19482,8446,1396,15,5,14.9
19483,8447,1396,16,5,14.9
19484,8448,1396,17,5,5.9
19485,8449,1396,18,5,0.0
19486,8450,1396,19,5,0.0
19487,8451,1396,20,5,0.0
19488,8452,1396,21,5,0.0
19489,8453,1396,22,5,0.0
19490,8454,1396,23,5,0.0
19491,8455,1396,24,5,0.0
19492,8456,1396,25,5,0.0
19493,8457,1396,26,5,0.0
19494,8458,1396,27,5,0.0
19495,8459,1396,28,5,0.0
19496,8460,1396,29,5,0.0
19497,8461,1396,30,5,0.0
19498,8462,1396,31,5,0.0
19499,10137,1396,1,6,0.0
19500,10138,1396,2,6,0.0
19501,10139,1396,3,6,0.0
19502,10140,1396,4,6,0.0
19503,10141,1396,5,6,0.0
19504,10142,1396,6,6,0.0
19505,10143,1396,7,6,0.0
19506,10144,1396,8,6,0.0
19507,10145,1396,9,6,0.0
19508,10146,1396,10,6,0.0
19509,10147,1396,11,6,0.0
19510,10148,1396,12,6,0.0
19511,10149,1396,13,6,0.0
19512,10150,1396,14,6,0.0
19513,10151,1396,15,6,3.46
19514,10152,1396,16,6,11.7
19515,10153,1396,17,6,11.9
19516,10154,1396,18,6,11.8
19517,10155,1396,19,6,12.2
19518,10156,1396,20,6,8.06
19519,10157,1396,21,6,0.0
19520,10158,1396,22,6,0.0
19521,10159,1396,23,6,0.0
19522,10160,1396,24,6,0.0
19523,10161,1396,25,6,0.0
19524,10162,1396,26,6,0.0
19525,10163,1396,27,6,0.0
19526,10164,1396,28,6,0.0
19527,10165,1396,29,6,0.0
19528,10166,1396,30,6,0.0
19529,10167,1396,31,6,0.0
19530,11842,1396,1,7,0.0
19531,11843,1396,2,7,0.0
19532,11844,1396,3,7,0.0
19533,11845,1396,4,7,0.0
19534,11846,1396,5,7,0.0
19535,11847,1396,6,7,0.0
19536,11848,1396,7,7,0.0
19537,11849,1396,8,7,0.0
19538,11850,1396,9,7,0.0
19539,11851,1396,10,7,0.0
19540,11852,1396,11,7,0.0
19541,11853,1396,12,7,0.0
19542,11854,1396,13,7,0.0
19543,11855,1396,14,7,0.0
19544,11856,1396,15,7,0.0
19545,11857,1396,16,7,0.0
19546,11858,1396,17,7,0.0
19547,11859,1396,18,7,0.0
19548,11860,1396,19,7,0.0
19549,11861,1396,20,7,0.0
19550,11862,1396,21,7,0.0
19551,11863,1396,22,7,0.0
19552,11864,1396,23,7,0.0
19553,11865,1396,24,7,0.0
19554,11866,1396,25,7,0.0
19555,11867,1396,26,7,0.0
19556,11868,1396,27,7,0.0
19557,11869,1396,28,7,0.0
19558,11870,1396,29,7,0.0
19559,11871,1396,30,7,0.0
19560,11872,1396,31,7,
19561,13547,1396,1,8,0.0
19562,13548,1396,2,8,0.0
19563,13549,1396,3,8,0.0
19564,13550,1396,4,8,0.0
19565,13551,1396,5,8,0.0
19566,13552,1396,6,8,0.0
19567,13553,1396,7,8,0.0
19568,13554,1396,8,8,0.0
19569,13555,1396,9,8,0.0
19570,13556,1396,10,8,0.0
19571,13557,1396,11,8,0.0
19572,13558,1396,12,8,0.0
19573,13559,1396,13,8,0.0
19574,13560,1396,14,8,0.0
19575,13561,1396,15,8,0.0
19576,13562,1396,16,8,3.8
19577,13563,1396,17,8,12.4
19578,13564,1396,18,8,18.2
19579,13565,1396,19,8,18.9
19580,13566,1396,20,8,6.6
19581,13567,1396,21,8,0.0
19582,13568,1396,22,8,0.0
19583,13569,1396,23,8,0.0
19584,13570,1396,24,8,0.0
19585,13571,1396,25,8,0.0
19586,13572,1396,26,8,0.0
19587,13573,1396,27,8,0.0
19588,13574,1396,28,8,0.0
19589,13575,1396,29,8,0.0
19590,13576,1396,30,8,0.0
19591,13577,1396,31,8,
19592,15252,1396,1,9,0.0
19593,15253,1396,2,9,0.0
19594,15254,1396,3,9,0.0
19595,15255,1396,4,9,0.0
19596,15256,1396,5,9,0.0
19597,15257,1396,6,9,0.0
19598,15258,1396,7,9,0.0
19599,15259,1396,8,9,0.0
19600,15260,1396,9,9,0.0
19601,15261,1396,10,9,0.0
19602,15262,1396,11,9,0.0
19603,15263,1396,12,9,0.0
19604,15264,1396,13,9,0.0
19605,15265,1396,14,9,0.0
19606,15266,1396,15,9,0.0
19607,15267,1396,16,9,0.0
19608,15268,1396,17,9,0.0
19609,15269,1396,18,9,0.0
19610,15270,1396,19,9,0.0
19611,15271,1396,20,9,0.0
19612,15272,1396,21,9,0.0
19613,15273,1396,22,9,0.0
19614,15274,1396,23,9,0.0
19615,15275,1396,24,9,0.0
19616,15276,1396,25,9,0.0
19617,15277,1396,26,9,0.0
19618,15278,1396,27,9,0.0
19619,15279,1396,28,9,0.0
19620,15280,1396,29,9,0.0
19621,15281,1396,30,9,0.0
19622,15282,1396,31,9,
19623,16957,1396,1,10,0.0
19624,16958,1396,2,10,0.0
19625,16959,1396,3,10,0.0
19626,16960,1396,4,10,0.0
19627,16961,1396,5,10,0.0
19628,16962,1396,6,10,0.0
19629,16963,1396,7,10,0.0
19630,16964,1396,8,10,0.0
19631,16965,1396,9,10,0.0
19632,16966,1396,10,10,0.0
19633,16967,1396,11,10,0.0
19634,16968,1396,12,10,0.0
19635,16969,1396,13,10,0.0
19636,16970,1396,14,10,0.0
19637,16971,1396,15,10,0.0
19638,16972,1396,16,10,0.0
19639,16973,1396,17,10,0.0
19640,16974,1396,18,10,0.0
19641,16975,1396,19,10,0.0
19642,16976,1396,20,10,0.0
19643,16977,1396,21,10,0.0
19644,16978,1396,22,10,0.0
19645,16979,1396,23,10,0.0
19646,16980,1396,24,10,0.0
19647,16981,1396,25,10,0.0
19648,16982,1396,26,10,0.0
19649,16983,1396,27,10,0.0
19650,16984,1396,28,10,0.0
19651,16985,1396,29,10,0.0
19652,16986,1396,30,10,0.0
19653,16987,1396,31,10,
19654,18662,1396,1,11,0.0
19655,18663,1396,2,11,0.0
19656,18664,1396,3,11,0.0
19657,18665,1396,4,11,0.0
19658,18666,1396,5,11,0.0
19659,18667,1396,6,11,0.0
19660,18668,1396,7,11,0.0
19661,18669,1396,8,11,0.0
19662,18670,1396,9,11,0.0
19663,18671,1396,10,11,0.0
19664,18672,1396,11,11,0.0
19665,18673,1396,12,11,0.0
19666,18674,1396,13,11,0.0
19667,18675,1396,14,11,0.0
19668,18676,1396,15,11,0.0
19669,18677,1396,16,11,0.0
19670,18678,1396,17,11,0.0
19671,18679,1396,18,11,0.0
19672,18680,1396,19,11,0.0
19673,18681,1396,20,11,0.0
19674,18682,1396,21,11,0.0
19675,18683,1396,22,11,0.0
19676,18684,1396,23,11,0.0
19677,18685,1396,24,11,0.0
19678,18686,1396,25,11,58.2
19679,18687,1396,26,11,112.0
19680,18688,1396,27,11,51.5
19681,18689,1396,28,11,28.6
19682,18690,1396,29,11,49.8
19683,18691,1396,30,11,235.0
19684,18692,1396,31,11,
19685,20367,1396,1,12,209.0
19686,20368,1396,2,12,88.8
19687,20369,1396,3,12,58.7
19688,20370,1396,4,12,63.4
19689,20371,1396,5,12,91.3
19690,20372,1396,6,12,103.0
19691,20373,1396,7,12,79.1
19692,20374,1396,8,12,82.7
19693,20375,1396,9,12,116.0
19694,20376,1396,10,12,96.1
19695,20377,1396,11,12,71.2
19696,20378,1396,12,12,55.9
19697,20379,1396,13,12,45.2
19698,20380,1396,14,12,39.5
19699,20381,1396,15,12,41.1
19700,20382,1396,16,12,41.3
19701,20383,1396,17,12,37.0
19702,20384,1396,18,12,33.5
19703,20385,1396,19,12,29.1
19704,20386,1396,20,12,26.9
19705,20387,1396,21,12,22.5
19706,20388,1396,22,12,19.0
19707,20389,1396,23,12,17.0
19708,20390,1396,24,12,15.4
19709,20391,1396,25,12,14.1
19710,20392,1396,26,12,13.1
19711,20393,1396,27,12,16.5
19712,20394,1396,28,12,15.1
19713,20395,1396,29,12,13.3
19714,20396,1396,30,12,
19715,20397,1396,31,12,
19716,1643,1397,1,1,43.8
19717,1644,1397,2,1,40.2
19718,1645,1397,3,1,36.3
19719,1646,1397,4,1,35.0
19720,1647,1397,5,1,39.4
19721,1648,1397,6,1,85.2
19722,1649,1397,7,1,146.0
19723,1650,1397,8,1,124.0
19724,1651,1397,9,1,100.0
19725,1652,1397,10,1,89.8
19726,1653,1397,11,1,105.0
19727,1654,1397,12,1,163.0
19728,1655,1397,13,1,262.0
19729,1656,1397,14,1,215.0
19730,1657,1397,15,1,173.0
19731,1658,1397,16,1,143.0
19732,1659,1397,17,1,129.0
19733,1660,1397,18,1,139.0
19734,1661,1397,19,1,151.0
19735,1662,1397,20,1,137.0
19736,1663,1397,21,1,120.0
19737,1664,1397,22,1,108.0
19738,1665,1397,23,1,104.0
19739,1666,1397,24,1,94.3
19740,1667,1397,25,1,82.9
19741,1668,1397,26,1,73.8
19742,1669,1397,27,1,68.1
19743,1670,1397,28,1,66.2
19744,1671,1397,29,1,74.1
19745,1672,1397,30,1,65.1
19746,1673,1397,31,1,59.5
19747,3348,1397,1,2,57.8
19748,3349,1397,2,2,62.2
19749,3350,1397,3,2,66.3
19750,3351,1397,4,2,62.0
19751,3352,1397,5,2,58.3
19752,3353,1397,6,2,56.5
19753,3354,1397,7,2,51.5
19754,3355,1397,8,2,46.5
19755,3356,1397,9,2,44.5
19756,3357,1397,10,2,42.5
19757,3358,1397,11,2,40.5
19758,3359,1397,12,2,37.0
19759,3360,1397,13,2,35.1
19760,3361,1397,14,2,30.0
19761,3362,1397,15,2,31.3
19762,3363,1397,16,2,35.1
19763,3364,1397,17,2,31.4
19764,3365,1397,18,2,27.6
19765,3366,1397,19,2,25.1
19766,3367,1397,20,2,28.0
19767,3368,1397,21,2,29.5
19768,3369,1397,22,2,28.0
19769,3370,1397,23,2,25.5
19770,3371,1397,24,2,22.4
19771,3372,1397,25,2,20.6
19772,3373,1397,26,2,18.8
19773,3374,1397,27,2,15.9
19774,3375,1397,28,2,15.3
19775,3376,1397,29,2,12.3
19776,3377,1397,30,2,7.53
19777,3378,1397,31,2,10.5
19778,5053,1397,1,3,10.8
