,sal,rooz,Month,zola_Debi
5392,1392,30,4,0.0
5393,1392,31,4,0.0
6758,1392,1,5,0.0
6759,1392,2,5,0.0
6760,1392,3,5,0.0
6761,1392,4,5,0.0
6762,1392,5,5,0.0
6763,1392,6,5,0.0
6764,1392,7,5,0.0
6765,1392,8,5,0.0
6766,1392,9,5,0.0
6767,1392,10,5,0.0
6768,1392,11,5,0.0
6769,1392,12,5,0.0
6770,1392,13,5,0.0
6771,1392,14,5,0.0
6772,1392,15,5,0.0
6773,1392,16,5,0.0
6774,1392,17,5,0.0
6775,1392,18,5,0.0
6776,1392,19,5,0.0
6777,1392,20,5,0.0
6778,1392,21,5,0.0
6779,1392,22,5,0.0
6780,1392,23,5,0.0
6781,1392,24,5,0.0
6782,1392,25,5,0.0
6783,1392,26,5,0.0
6784,1392,27,5,0.0
6785,1392,28,5,0.0
6786,1392,29,5,0.0
6787,1392,30,5,0.0
6788,1392,31,5,0.0
8153,1392,1,6,0.0
8154,1392,2,6,0.0
8155,1392,3,6,0.0
8156,1392,4,6,0.0
8157,1392,5,6,0.0
8158,1392,6,6,0.0
8159,1392,7,6,0.0
8160,1392,8,6,0.0
8161,1392,9,6,0.0
8162,1392,10,6,0.0
8163,1392,11,6,0.0
8164,1392,12,6,0.0
8165,1392,13,6,0.0
8166,1392,14,6,0.0
8167,1392,15,6,0.0
8168,1392,16,6,0.0
8169,1392,17,6,0.0
8170,1392,18,6,0.0
8171,1392,19,6,0.0
8172,1392,20,6,0.0
8173,1392,21,6,0.0
8174,1392,22,6,0.0
8175,1392,23,6,0.0
8176,1392,24,6,0.0
8177,1392,25,6,0.0
8178,1392,26,6,0.0
8179,1392,27,6,0.0
8180,1392,28,6,0.0
8181,1392,29,6,0.0
8182,1392,30,6,0.0
8183,1392,31,6,0.0
9548,1392,1,7,0.0
9549,1392,2,7,0.0
9550,1392,3,7,0.0
9551,1392,4,7,0.0
9552,1392,5,7,0.0
9553,1392,6,7,0.0
9554,1392,7,7,0.0
9555,1392,8,7,0.0
9556,1392,9,7,0.0
9557,1392,10,7,0.0
9558,1392,11,7,0.0
9559,1392,12,7,0.0
9560,1392,13,7,0.0
9561,1392,14,7,0.0
9562,1392,15,7,0.0
9563,1392,16,7,0.0
9564,1392,17,7,0.0
9565,1392,18,7,0.0
9566,1392,19,7,0.627
9567,1392,20,7,0.438
9568,1392,21,7,0.534
9569,1392,22,7,0.692
9570,1392,23,7,0.72
9571,1392,24,7,0.734
9572,1392,25,7,0.692
9573,1392,26,7,0.8
9574,1392,27,7,0.943
9575,1392,28,7,0.909
9576,1392,29,7,1.07
9577,1392,30,7,1.08
9578,1392,31,7,
10943,1392,1,8,0.999
10944,1392,2,8,1.09
10945,1392,3,8,1.07
10946,1392,4,8,0.779
10947,1392,5,8,0.765
10948,1392,6,8,0.679
10949,1392,7,8,0.749
10950,1392,8,8,0.749
10951,1392,9,8,0.749
10952,1392,10,8,0.657
10953,1392,11,8,0.639
10954,1392,12,8,0.665
10955,1392,13,8,0.665
10956,1392,14,8,0.846
10957,1392,15,8,0.999
10958,1392,16,8,0.947
10959,1392,17,8,0.909
10960,1392,18,8,1.23
10961,1392,19,8,1.45
10962,1392,20,8,0.943
10963,1392,21,8,0.979
10964,1392,22,8,0.943
10965,1392,23,8,0.961
10966,1392,24,8,1.02
10967,1392,25,8,0.891
10968,1392,26,8,0.943
10969,1392,27,8,0.961
10970,1392,28,8,0.943
10971,1392,29,8,0.874
10972,1392,30,8,0.874
10973,1392,31,8,
12338,1392,1,9,0.961
12339,1392,2,9,0.999
12340,1392,3,9,0.979
12341,1392,4,9,0.874
12342,1392,5,9,0.72
12343,1392,6,9,0.0
12344,1392,7,9,0.384
12345,1392,8,9,0.393
12346,1392,9,9,0.384
12347,1392,10,9,0.393
12348,1392,11,9,0.41
12349,1392,12,9,0.458
12350,1392,13,9,0.41
12351,1392,14,9,0.439
12352,1392,15,9,0.458
12353,1392,16,9,0.367
12354,1392,17,9,0.401
12355,1392,18,9,1.62
12356,1392,19,9,0.589
12357,1392,20,9,0.614
12358,1392,21,9,0.639
12359,1392,22,9,0.639
12360,1392,23,9,0.639
12361,1392,24,9,0.639
12362,1392,25,9,0.639
12363,1392,26,9,0.639
12364,1392,27,9,0.639
12365,1392,28,9,0.639
12366,1392,29,9,0.639
12367,1392,30,9,0.639
12368,1392,31,9,
13733,1392,1,10,0.639
13734,1392,2,10,0.639
13735,1392,3,10,0.639
13736,1392,4,10,0.639
13737,1392,5,10,0.639
13738,1392,6,10,0.639
13739,1392,7,10,0.639
13740,1392,8,10,0.639
13741,1392,9,10,0.639
13742,1392,10,10,0.64
13743,1392,11,10,0.64
13744,1392,12,10,0.64
13745,1392,13,10,0.64
13746,1392,14,10,0.64
13747,1392,15,10,0.64
13748,1392,16,10,0.64
13749,1392,17,10,0.64
13750,1392,18,10,0.64
13751,1392,19,10,0.64
13752,1392,20,10,0.64
13753,1392,21,10,0.64
13754,1392,22,10,0.64
13755,1392,23,10,0.64
13756,1392,24,10,0.64
13757,1392,25,10,0.64
13758,1392,26,10,0.64
13759,1392,27,10,0.64
13760,1392,28,10,0.652
13761,1392,29,10,0.665
13762,1392,30,10,0.688
13763,1392,31,10,
15128,1392,1,11,0.711
15129,1392,2,11,0.734
15130,1392,3,11,0.757
15131,1392,4,11,0.78
15132,1392,5,11,0.803
15133,1392,6,11,0.826
15134,1392,7,11,0.81
15135,1392,8,11,0.707
15136,1392,9,11,0.81
15137,1392,10,11,0.653
15138,1392,11,11,0.614
15139,1392,12,11,0.601
15140,1392,13,11,0.614
15141,1392,14,11,0.614
15142,1392,15,11,0.614
15143,1392,16,11,0.614
15144,1392,17,11,0.665
15145,1392,18,11,0.665
15146,1392,19,11,0.692
15147,1392,20,11,0.692
15148,1392,21,11,0.72
15149,1392,22,11,0.72
15150,1392,23,11,0.692
15151,1392,24,11,0.749
15152,1392,25,11,0.943
15153,1392,26,11,0.979
15154,1392,27,11,0.943
15155,1392,28,11,1.17
15156,1392,29,11,1.35
15157,1392,30,11,1.15
15158,1392,31,11,
16523,1392,1,12,1.2
16524,1392,2,12,1.26
16525,1392,3,12,1.28
16526,1392,4,12,1.28
16527,1392,5,12,1.3
16528,1392,6,12,1.33
16529,1392,7,12,1.31
16530,1392,8,12,1.4
16531,1392,9,12,1.4
16532,1392,10,12,1.42
16533,1392,11,12,1.15
16534,1392,12,12,1.4
16535,1392,13,12,1.42
16536,1392,14,12,1.42
16537,1392,15,12,1.42
16538,1392,16,12,0.72
16539,1392,17,12,0.0
16540,1392,18,12,0.0
16541,1392,19,12,0.0
16542,1392,20,12,0.0
16543,1392,21,12,0.0
16544,1392,22,12,0.0
16545,1392,23,12,0.0
16546,1392,24,12,0.0
16547,1392,25,12,0.0
16548,1392,26,12,0.0
16549,1392,27,12,0.0
16550,1392,28,12,0.0
16551,1392,29,12,0.0
16552,1392,30,12,
16553,1392,31,12,
1209,1393,1,1,
1210,1393,2,1,
1211,1393,3,1,
1212,1393,4,1,
1213,1393,5,1,
1214,1393,6,1,
1215,1393,7,1,
1216,1393,8,1,
1217,1393,9,1,
1218,1393,10,1,
1219,1393,11,1,
1220,1393,12,1,
1221,1393,13,1,
1222,1393,14,1,
1223,1393,15,1,
1224,1393,16,1,
1225,1393,17,1,
1226,1393,18,1,
1227,1393,19,1,
1228,1393,20,1,
1229,1393,21,1,
1230,1393,22,1,
1231,1393,23,1,
1232,1393,24,1,
1233,1393,25,1,
1234,1393,26,1,
1235,1393,27,1,
1236,1393,28,1,
1237,1393,29,1,
1238,1393,30,1,
1239,1393,31,1,
2604,1393,1,2,
2605,1393,2,2,
2606,1393,3,2,
2607,1393,4,2,
2608,1393,5,2,
2609,1393,6,2,
2610,1393,7,2,
2611,1393,8,2,
2612,1393,9,2,
2613,1393,10,2,
2614,1393,11,2,
2615,1393,12,2,
2616,1393,13,2,
2617,1393,14,2,
2618,1393,15,2,
2619,1393,16,2,
2620,1393,17,2,
2621,1393,18,2,
2622,1393,19,2,
2623,1393,20,2,
2624,1393,21,2,
2625,1393,22,2,
2626,1393,23,2,
2627,1393,24,2,
2628,1393,25,2,
2629,1393,26,2,
2630,1393,27,2,
2631,1393,28,2,
2632,1393,29,2,
2633,1393,30,2,
2634,1393,31,2,
3999,1393,1,3,
4000,1393,2,3,
4001,1393,3,3,
4002,1393,4,3,
4003,1393,5,3,
4004,1393,6,3,
4005,1393,7,3,
4006,1393,8,3,
4007,1393,9,3,
4008,1393,10,3,
4009,1393,11,3,
4010,1393,12,3,
4011,1393,13,3,
4012,1393,14,3,
4013,1393,15,3,
4014,1393,16,3,
4015,1393,17,3,
4016,1393,18,3,
4017,1393,19,3,
4018,1393,20,3,
4019,1393,21,3,
4020,1393,22,3,
4021,1393,23,3,
4022,1393,24,3,
4023,1393,25,3,
4024,1393,26,3,
4025,1393,27,3,
4026,1393,28,3,
4027,1393,29,3,
4028,1393,30,3,
4029,1393,31,3,
5394,1393,1,4,
5395,1393,2,4,
5396,1393,3,4,
5397,1393,4,4,
5398,1393,5,4,
5399,1393,6,4,
5400,1393,7,4,
5401,1393,8,4,
5402,1393,9,4,
5403,1393,10,4,
5404,1393,11,4,
5405,1393,12,4,
5406,1393,13,4,
5407,1393,14,4,
5408,1393,15,4,
5409,1393,16,4,
5410,1393,17,4,
5411,1393,18,4,
5412,1393,19,4,
5413,1393,20,4,
5414,1393,21,4,
5415,1393,22,4,
5416,1393,23,4,
5417,1393,24,4,
5418,1393,25,4,
5419,1393,26,4,
5420,1393,27,4,
5421,1393,28,4,
5422,1393,29,4,
5423,1393,30,4,
5424,1393,31,4,
6789,1393,1,5,
6790,1393,2,5,
6791,1393,3,5,
6792,1393,4,5,
6793,1393,5,5,
6794,1393,6,5,
6795,1393,7,5,
6796,1393,8,5,
6797,1393,9,5,
6798,1393,10,5,
6799,1393,11,5,
6800,1393,12,5,
6801,1393,13,5,
6802,1393,14,5,
6803,1393,15,5,
6804,1393,16,5,
6805,1393,17,5,
6806,1393,18,5,
6807,1393,19,5,
6808,1393,20,5,
6809,1393,21,5,
6810,1393,22,5,
6811,1393,23,5,
6812,1393,24,5,
6813,1393,25,5,
6814,1393,26,5,
6815,1393,27,5,
6816,1393,28,5,
6817,1393,29,5,
6818,1393,30,5,
6819,1393,31,5,
8184,1393,1,6,
8185,1393,2,6,
8186,1393,3,6,
8187,1393,4,6,
8188,1393,5,6,
8189,1393,6,6,
8190,1393,7,6,
8191,1393,8,6,
8192,1393,9,6,
8193,1393,10,6,
8194,1393,11,6,
8195,1393,12,6,
8196,1393,13,6,
8197,1393,14,6,
8198,1393,15,6,
8199,1393,16,6,
8200,1393,17,6,
8201,1393,18,6,
8202,1393,19,6,
8203,1393,20,6,
8204,1393,21,6,
8205,1393,22,6,
8206,1393,23,6,
8207,1393,24,6,
8208,1393,25,6,
8209,1393,26,6,
8210,1393,27,6,
8211,1393,28,6,
8212,1393,29,6,
8213,1393,30,6,
8214,1393,31,6,
9579,1393,1,7,
9580,1393,2,7,
9581,1393,3,7,
9582,1393,4,7,
9583,1393,5,7,
9584,1393,6,7,
9585,1393,7,7,
9586,1393,8,7,
9587,1393,9,7,
9588,1393,10,7,
9589,1393,11,7,
9590,1393,12,7,
9591,1393,13,7,
9592,1393,14,7,
9593,1393,15,7,
9594,1393,16,7,
9595,1393,17,7,
9596,1393,18,7,
9597,1393,19,7,
9598,1393,20,7,
9599,1393,21,7,
9600,1393,22,7,
9601,1393,23,7,
9602,1393,24,7,
9603,1393,25,7,
9604,1393,26,7,
9605,1393,27,7,
9606,1393,28,7,
9607,1393,29,7,
9608,1393,30,7,
9609,1393,31,7,
10974,1393,1,8,
10975,1393,2,8,
10976,1393,3,8,
10977,1393,4,8,
10978,1393,5,8,
10979,1393,6,8,
10980,1393,7,8,
10981,1393,8,8,
10982,1393,9,8,
10983,1393,10,8,
10984,1393,11,8,
10985,1393,12,8,
10986,1393,13,8,
10987,1393,14,8,
10988,1393,15,8,
10989,1393,16,8,
10990,1393,17,8,
10991,1393,18,8,
10992,1393,19,8,
10993,1393,20,8,
10994,1393,21,8,
10995,1393,22,8,
10996,1393,23,8,
10997,1393,24,8,
10998,1393,25,8,
10999,1393,26,8,
11000,1393,27,8,
11001,1393,28,8,
11002,1393,29,8,
11003,1393,30,8,
11004,1393,31,8,
12369,1393,1,9,
12370,1393,2,9,
12371,1393,3,9,
12372,1393,4,9,
12373,1393,5,9,
12374,1393,6,9,
12375,1393,7,9,
12376,1393,8,9,
12377,1393,9,9,
12378,1393,10,9,
12379,1393,11,9,
12380,1393,12,9,
12381,1393,13,9,
12382,1393,14,9,
12383,1393,15,9,
12384,1393,16,9,
12385,1393,17,9,
12386,1393,18,9,
12387,1393,19,9,
12388,1393,20,9,
12389,1393,21,9,
12390,1393,22,9,
12391,1393,23,9,
12392,1393,24,9,
12393,1393,25,9,
12394,1393,26,9,
12395,1393,27,9,
12396,1393,28,9,
12397,1393,29,9,
12398,1393,30,9,
12399,1393,31,9,
13764,1393,1,10,
13765,1393,2,10,
13766,1393,3,10,
13767,1393,4,10,
13768,1393,5,10,
13769,1393,6,10,
13770,1393,7,10,
13771,1393,8,10,
13772,1393,9,10,
13773,1393,10,10,
13774,1393,11,10,
13775,1393,12,10,
13776,1393,13,10,
13777,1393,14,10,
13778,1393,15,10,
13779,1393,16,10,
13780,1393,17,10,
13781,1393,18,10,
13782,1393,19,10,
13783,1393,20,10,
13784,1393,21,10,
13785,1393,22,10,
13786,1393,23,10,
13787,1393,24,10,
13788,1393,25,10,
13789,1393,26,10,
13790,1393,27,10,
13791,1393,28,10,
13792,1393,29,10,
13793,1393,30,10,
13794,1393,31,10,
15159,1393,1,11,
15160,1393,2,11,
15161,1393,3,11,
15162,1393,4,11,
15163,1393,5,11,
15164,1393,6,11,
15165,1393,7,11,
15166,1393,8,11,
15167,1393,9,11,
15168,1393,10,11,
15169,1393,11,11,
15170,1393,12,11,
15171,1393,13,11,
15172,1393,14,11,
15173,1393,15,11,
15174,1393,16,11,
15175,1393,17,11,
15176,1393,18,11,
15177,1393,19,11,
15178,1393,20,11,
15179,1393,21,11,
15180,1393,22,11,
15181,1393,23,11,
15182,1393,24,11,
15183,1393,25,11,
15184,1393,26,11,
15185,1393,27,11,
15186,1393,28,11,
15187,1393,29,11,
15188,1393,30,11,
15189,1393,31,11,
16554,1393,1,12,
16555,1393,2,12,
16556,1393,3,12,
16557,1393,4,12,
16558,1393,5,12,
16559,1393,6,12,
16560,1393,7,12,
16561,1393,8,12,
16562,1393,9,12,
16563,1393,10,12,
16564,1393,11,12,
16565,1393,12,12,
16566,1393,13,12,
16567,1393,14,12,
16568,1393,15,12,
16569,1393,16,12,
16570,1393,17,12,
16571,1393,18,12,
16572,1393,19,12,
16573,1393,20,12,
16574,1393,21,12,
16575,1393,22,12,
16576,1393,23,12,
16577,1393,24,12,
16578,1393,25,12,
16579,1393,26,12,
16580,1393,27,12,
16581,1393,28,12,
16582,1393,29,12,
16583,1393,30,12,
16584,1393,31,12,
1240,1394,1,1,0.0
1241,1394,2,1,0.0
1242,1394,3,1,0.0
1243,1394,4,1,0.0
1244,1394,5,1,0.0
1245,1394,6,1,0.0
1246,1394,7,1,0.0
1247,1394,8,1,0.0
1248,1394,9,1,0.0
1249,1394,10,1,0.0
1250,1394,11,1,0.0
1251,1394,12,1,0.0
1252,1394,13,1,0.0
1253,1394,14,1,0.0
1254,1394,15,1,0.0
1255,1394,16,1,0.0
1256,1394,17,1,0.0
1257,1394,18,1,0.0
1258,1394,19,1,0.0
1259,1394,20,1,0.0
1260,1394,21,1,0.0
1261,1394,22,1,0.0
1262,1394,23,1,0.0
1263,1394,24,1,0.0
1264,1394,25,1,0.0
1265,1394,26,1,0.0
1266,1394,27,1,0.0
1267,1394,28,1,0.0
1268,1394,29,1,0.0
1269,1394,30,1,0.0
1270,1394,31,1,0.0
2635,1394,1,2,0.0
2636,1394,2,2,0.0
2637,1394,3,2,0.0
2638,1394,4,2,0.0
2639,1394,5,2,0.0
2640,1394,6,2,0.0
2641,1394,7,2,0.0
2642,1394,8,2,0.0
2643,1394,9,2,0.0
2644,1394,10,2,0.0
2645,1394,11,2,0.0
2646,1394,12,2,0.0
2647,1394,13,2,0.0
2648,1394,14,2,0.0
2649,1394,15,2,0.0
2650,1394,16,2,0.0
2651,1394,17,2,0.0
2652,1394,18,2,0.0
2653,1394,19,2,0.0
2654,1394,20,2,0.0
2655,1394,21,2,0.0
2656,1394,22,2,0.0
2657,1394,23,2,0.0
2658,1394,24,2,0.0
2659,1394,25,2,0.0
2660,1394,26,2,0.0
2661,1394,27,2,0.0
2662,1394,28,2,0.0
2663,1394,29,2,0.0
2664,1394,30,2,0.0
2665,1394,31,2,0.0
4030,1394,1,3,0.0
4031,1394,2,3,0.0
4032,1394,3,3,0.0
4033,1394,4,3,0.0
4034,1394,5,3,0.0
4035,1394,6,3,0.0
4036,1394,7,3,0.0
4037,1394,8,3,0.0
4038,1394,9,3,0.0
4039,1394,10,3,0.0
4040,1394,11,3,0.0
4041,1394,12,3,0.0
4042,1394,13,3,0.0
4043,1394,14,3,0.0
4044,1394,15,3,0.0
4045,1394,16,3,0.0
4046,1394,17,3,0.0
4047,1394,18,3,0.0
4048,1394,19,3,0.0
4049,1394,20,3,0.0
4050,1394,21,3,0.0
4051,1394,22,3,0.0
4052,1394,23,3,0.0
4053,1394,24,3,0.0
4054,1394,25,3,0.0
4055,1394,26,3,0.0
4056,1394,27,3,0.0
4057,1394,28,3,0.0
4058,1394,29,3,0.0
4059,1394,30,3,0.0
4060,1394,31,3,0.0
5425,1394,1,4,0.0
5426,1394,2,4,0.0
5427,1394,3,4,0.0
5428,1394,4,4,0.0
5429,1394,5,4,0.0
5430,1394,6,4,0.0
5431,1394,7,4,0.0
5432,1394,8,4,0.0
5433,1394,9,4,0.0
5434,1394,10,4,0.0
5435,1394,11,4,0.0
5436,1394,12,4,0.0
5437,1394,13,4,0.0
5438,1394,14,4,0.0
5439,1394,15,4,0.0
5440,1394,16,4,0.0
5441,1394,17,4,0.0
5442,1394,18,4,0.0
5443,1394,19,4,0.0
5444,1394,20,4,0.0
5445,1394,21,4,0.0
5446,1394,22,4,0.0
5447,1394,23,4,0.0
5448,1394,24,4,0.0
5449,1394,25,4,0.0
5450,1394,26,4,0.0
5451,1394,27,4,0.0
5452,1394,28,4,0.0
5453,1394,29,4,0.0
5454,1394,30,4,0.0
5455,1394,31,4,0.0
6820,1394,1,5,0.0
6821,1394,2,5,0.0
6822,1394,3,5,0.0
6823,1394,4,5,0.0
6824,1394,5,5,0.0
6825,1394,6,5,0.0
6826,1394,7,5,0.0
6827,1394,8,5,0.0
6828,1394,9,5,0.0
6829,1394,10,5,0.0
6830,1394,11,5,0.0
6831,1394,12,5,0.0
6832,1394,13,5,0.0
6833,1394,14,5,0.0
6834,1394,15,5,0.0
6835,1394,16,5,0.0
6836,1394,17,5,0.0
6837,1394,18,5,0.0
6838,1394,19,5,0.0
6839,1394,20,5,0.0
6840,1394,21,5,0.0
6841,1394,22,5,0.0
6842,1394,23,5,0.0
6843,1394,24,5,0.0
6844,1394,25,5,0.0
6845,1394,26,5,0.0
6846,1394,27,5,0.0
6847,1394,28,5,0.0
6848,1394,29,5,0.0
6849,1394,30,5,0.0
6850,1394,31,5,0.0
8215,1394,1,6,0.0
8216,1394,2,6,0.0
8217,1394,3,6,0.0
8218,1394,4,6,0.0
8219,1394,5,6,0.0
8220,1394,6,6,0.0
8221,1394,7,6,0.0
8222,1394,8,6,0.0
8223,1394,9,6,0.0
8224,1394,10,6,0.0
8225,1394,11,6,0.0
8226,1394,12,6,0.0
8227,1394,13,6,0.0
8228,1394,14,6,0.0
8229,1394,15,6,0.0
8230,1394,16,6,0.0
8231,1394,17,6,0.0
8232,1394,18,6,0.0
8233,1394,19,6,0.0
8234,1394,20,6,0.0
8235,1394,21,6,0.0
8236,1394,22,6,0.0
8237,1394,23,6,0.0
8238,1394,24,6,0.0
8239,1394,25,6,0.0
8240,1394,26,6,0.0
8241,1394,27,6,0.0
8242,1394,28,6,0.0
8243,1394,29,6,0.0
8244,1394,30,6,0.0
8245,1394,31,6,0.0
9610,1394,1,7,0.0
9611,1394,2,7,0.0
9612,1394,3,7,0.0
9613,1394,4,7,0.0
9614,1394,5,7,0.0
9615,1394,6,7,0.0
9616,1394,7,7,0.0
9617,1394,8,7,0.0
9618,1394,9,7,0.0
9619,1394,10,7,0.0
9620,1394,11,7,0.0
9621,1394,12,7,0.0
9622,1394,13,7,0.0
9623,1394,14,7,0.0
9624,1394,15,7,0.0
9625,1394,16,7,0.0
9626,1394,17,7,0.0
9627,1394,18,7,0.0
9628,1394,19,7,0.0
9629,1394,20,7,0.0
9630,1394,21,7,0.0
9631,1394,22,7,0.0
9632,1394,23,7,0.0
9633,1394,24,7,0.0
9634,1394,25,7,0.0
9635,1394,26,7,0.0
9636,1394,27,7,0.0
9637,1394,28,7,0.0
9638,1394,29,7,0.0
9639,1394,30,7,0.0
9640,1394,31,7,
11005,1394,1,8,0.0
11006,1394,2,8,0.0
11007,1394,3,8,0.0
11008,1394,4,8,0.0
11009,1394,5,8,0.0
11010,1394,6,8,0.0
11011,1394,7,8,0.0
11012,1394,8,8,0.0
11013,1394,9,8,0.0
11014,1394,10,8,0.0
11015,1394,11,8,0.0
11016,1394,12,8,0.0
11017,1394,13,8,0.0
11018,1394,14,8,0.0
11019,1394,15,8,0.0
11020,1394,16,8,0.0
11021,1394,17,8,0.0
11022,1394,18,8,0.0
11023,1394,19,8,0.0
11024,1394,20,8,0.0
11025,1394,21,8,0.0
11026,1394,22,8,0.0
11027,1394,23,8,0.0
11028,1394,24,8,0.0
11029,1394,25,8,0.0
11030,1394,26,8,0.0
11031,1394,27,8,0.0
11032,1394,28,8,0.0
11033,1394,29,8,0.0
11034,1394,30,8,0.0
11035,1394,31,8,
12400,1394,1,9,0.0
12401,1394,2,9,0.0
12402,1394,3,9,0.0
12403,1394,4,9,0.0
12404,1394,5,9,0.0
12405,1394,6,9,0.0
12406,1394,7,9,0.0
12407,1394,8,9,0.0
12408,1394,9,9,0.0
12409,1394,10,9,0.0
12410,1394,11,9,0.0
12411,1394,12,9,0.0
12412,1394,13,9,0.0
12413,1394,14,9,0.0
12414,1394,15,9,0.0
12415,1394,16,9,0.0
12416,1394,17,9,0.0
12417,1394,18,9,0.0
12418,1394,19,9,0.0
12419,1394,20,9,0.0
12420,1394,21,9,0.0
12421,1394,22,9,0.0
12422,1394,23,9,0.0
12423,1394,24,9,0.0
12424,1394,25,9,0.0
12425,1394,26,9,0.0
12426,1394,27,9,0.0
12427,1394,28,9,0.0
12428,1394,29,9,0.0
12429,1394,30,9,0.0
12430,1394,31,9,
13795,1394,1,10,0.0
13796,1394,2,10,0.0
13797,1394,3,10,0.0
13798,1394,4,10,0.0
13799,1394,5,10,0.0
13800,1394,6,10,0.0
13801,1394,7,10,0.0
13802,1394,8,10,0.0
13803,1394,9,10,0.0
13804,1394,10,10,0.0
13805,1394,11,10,0.0
13806,1394,12,10,0.0
13807,1394,13,10,0.0
13808,1394,14,10,0.0
13809,1394,15,10,0.0
13810,1394,16,10,0.0
13811,1394,17,10,0.0
13812,1394,18,10,0.0
13813,1394,19,10,0.0
13814,1394,20,10,0.0
13815,1394,21,10,0.0
13816,1394,22,10,0.0
13817,1394,23,10,0.0
13818,1394,24,10,0.0
13819,1394,25,10,0.0
13820,1394,26,10,0.0
13821,1394,27,10,0.0
13822,1394,28,10,0.0
13823,1394,29,10,0.0
13824,1394,30,10,0.0
13825,1394,31,10,
15190,1394,1,11,0.0
15191,1394,2,11,0.0
15192,1394,3,11,0.0
15193,1394,4,11,0.0
15194,1394,5,11,0.0
15195,1394,6,11,0.0
15196,1394,7,11,0.0
15197,1394,8,11,0.0
15198,1394,9,11,0.0
15199,1394,10,11,0.0
15200,1394,11,11,0.0
15201,1394,12,11,0.0
15202,1394,13,11,0.0
15203,1394,14,11,0.0
15204,1394,15,11,0.0
15205,1394,16,11,0.0
15206,1394,17,11,0.0
15207,1394,18,11,0.0
15208,1394,19,11,0.0
15209,1394,20,11,0.0
15210,1394,21,11,0.0
15211,1394,22,11,0.0
15212,1394,23,11,0.0
15213,1394,24,11,0.0
15214,1394,25,11,0.0
15215,1394,26,11,0.0
15216,1394,27,11,0.0
15217,1394,28,11,0.0
15218,1394,29,11,0.0
15219,1394,30,11,0.0
15220,1394,31,11,
16585,1394,1,12,0.0
16586,1394,2,12,0.0
16587,1394,3,12,0.0
16588,1394,4,12,0.0
16589,1394,5,12,0.0
16590,1394,6,12,0.0
16591,1394,7,12,0.0
16592,1394,8,12,0.0
16593,1394,9,12,0.0
16594,1394,10,12,0.0
16595,1394,11,12,0.0
16596,1394,12,12,0.0
16597,1394,13,12,0.0
16598,1394,14,12,0.0
16599,1394,15,12,0.0
16600,1394,16,12,0.0
16601,1394,17,12,0.0
16602,1394,18,12,0.0
16603,1394,19,12,0.0
16604,1394,20,12,0.0
16605,1394,21,12,2.66
16606,1394,22,12,4.52
16607,1394,23,12,4.52
16608,1394,24,12,4.52
16609,1394,25,12,4.52
16610,1394,26,12,4.91
16611,1394,27,12,6.22
16612,1394,28,12,10.3
16613,1394,29,12,10.6
16614,1394,30,12,
16615,1394,31,12,
1271,1395,1,1,0.0
1272,1395,2,1,0.0
1273,1395,3,1,0.0
1274,1395,4,1,0.0
1275,1395,5,1,0.0
1276,1395,6,1,0.0
1277,1395,7,1,0.0
1278,1395,8,1,0.0
1279,1395,9,1,0.0
1280,1395,10,1,0.121
1281,1395,11,1,5.39
1282,1395,12,1,7.08
1283,1395,13,1,6.99
1284,1395,14,1,6.45
1285,1395,15,1,5.89
1286,1395,16,1,6.26
1287,1395,17,1,4.77
1288,1395,18,1,5.34
1289,1395,19,1,5.34
1290,1395,20,1,0.121
1291,1395,21,1,0.0
1292,1395,22,1,0.0
1293,1395,23,1,0.0
1294,1395,24,1,0.0
1295,1395,25,1,0.0
1296,1395,26,1,0.0
1297,1395,27,1,0.0
1298,1395,28,1,0.0
1299,1395,29,1,0.0
1300,1395,30,1,0.0
1301,1395,31,1,0.0
2666,1395,1,2,0.0
2667,1395,2,2,0.0
2668,1395,3,2,0.0
2669,1395,4,2,0.0
2670,1395,5,2,0.0
2671,1395,6,2,0.0
2672,1395,7,2,0.0
2673,1395,8,2,0.0
2674,1395,9,2,0.0
2675,1395,10,2,0.0
2676,1395,11,2,0.0
2677,1395,12,2,0.0
2678,1395,13,2,0.0
2679,1395,14,2,0.0
2680,1395,15,2,0.0
2681,1395,16,2,0.0
2682,1395,17,2,0.0
2683,1395,18,2,0.0
2684,1395,19,2,0.0
2685,1395,20,2,0.0
2686,1395,21,2,0.0
2687,1395,22,2,0.0
2688,1395,23,2,0.0
2689,1395,24,2,0.0
2690,1395,25,2,0.0
2691,1395,26,2,0.0
2692,1395,27,2,0.0
2693,1395,28,2,0.0
2694,1395,29,2,0.0
2695,1395,30,2,0.0
2696,1395,31,2,0.0
4061,1395,1,3,0.0
4062,1395,2,3,0.0
4063,1395,3,3,0.0
4064,1395,4,3,0.0
4065,1395,5,3,0.0
4066,1395,6,3,0.0
4067,1395,7,3,0.0
4068,1395,8,3,0.0
4069,1395,9,3,0.0
4070,1395,10,3,0.0
4071,1395,11,3,0.0
4072,1395,12,3,0.0
4073,1395,13,3,0.0
4074,1395,14,3,0.0
4075,1395,15,3,0.0
4076,1395,16,3,0.0
4077,1395,17,3,0.0
4078,1395,18,3,0.0
4079,1395,19,3,0.0
4080,1395,20,3,0.0
4081,1395,21,3,0.0
4082,1395,22,3,0.0
4083,1395,23,3,0.0
4084,1395,24,3,0.0
4085,1395,25,3,0.0
