,sal,rooz,Month,mahabad_Debi
9488,1395,3,10,1.95
9489,1395,4,10,1.86
9490,1395,5,10,1.86
9491,1395,6,10,1.86
9492,1395,7,10,2.13
9493,1395,8,10,1.6
9494,1395,9,10,1.68
9495,1395,10,10,1.51
9496,1395,11,10,1.43
9497,1395,12,10,1.51
9498,1395,13,10,1.43
9499,1395,14,10,1.43
9500,1395,15,10,1.43
9501,1395,16,10,1.51
9502,1395,17,10,1.43
9503,1395,18,10,1.6
9504,1395,19,10,1.43
9505,1395,20,10,1.27
9506,1395,21,10,1.43
9507,1395,22,10,1.51
9508,1395,23,10,1.51
9509,1395,24,10,1.43
9510,1395,25,10,1.35
9511,1395,26,10,1.35
9512,1395,27,10,1.27
9513,1395,28,10,1.11
9514,1395,29,10,1.43
9515,1395,30,10,1.35
9516,1395,31,10,
10447,1395,1,11,1.35
10448,1395,2,11,1.27
10449,1395,3,11,1.19
10450,1395,4,11,1.27
10451,1395,5,11,1.27
10452,1395,6,11,1.35
10453,1395,7,11,1.12
10454,1395,8,11,1.03
10455,1395,9,11,1.43
10456,1395,10,11,2.13
10457,1395,11,11,1.6
10458,1395,12,11,1.27
10459,1395,13,11,1.35
10460,1395,14,11,1.35
10461,1395,15,11,1.43
10462,1395,16,11,1.35
10463,1395,17,11,1.35
10464,1395,18,11,1.35
10465,1395,19,11,1.35
10466,1395,20,11,1.35
10467,1395,21,11,1.35
10468,1395,22,11,1.43
10469,1395,23,11,1.2
10470,1395,24,11,1.2
10471,1395,25,11,1.2
10472,1395,26,11,1.2
10473,1395,27,11,1.2
10474,1395,28,11,1.2
10475,1395,29,11,1.2
10476,1395,30,11,1.2
10477,1395,31,11,
11408,1395,1,12,1.2
11409,1395,2,12,1.2
11410,1395,3,12,1.19
11411,1395,4,12,1.19
11412,1395,5,12,1.19
11413,1395,6,12,1.19
11414,1395,7,12,1.19
11415,1395,8,12,1.19
11416,1395,9,12,1.19
11417,1395,10,12,1.19
11418,1395,11,12,1.19
11419,1395,12,12,1.19
11420,1395,13,12,1.19
11421,1395,14,12,1.18
11422,1395,15,12,1.18
11423,1395,16,12,1.18
11424,1395,17,12,1.18
11425,1395,18,12,1.17
11426,1395,19,12,1.17
11427,1395,20,12,1.17
11428,1395,21,12,1.17
11429,1395,22,12,1.16
11430,1395,23,12,1.16
11431,1395,24,12,1.16
11432,1395,25,12,1.16
11433,1395,26,12,1.15
11434,1395,27,12,1.15
11435,1395,28,12,1.15
11436,1395,29,12,1.15
11437,1395,30,12,1.14
11438,1395,31,12,
868,1396,1,1,18.3
869,1396,2,1,19.1
870,1396,3,1,19.5
871,1396,4,1,19.6
872,1396,5,1,19.8
873,1396,6,1,20.2
874,1396,7,1,16.4
875,1396,8,1,3.59
876,1396,9,1,2.73
877,1396,10,1,3.27
878,1396,11,1,4.29
879,1396,12,1,2.65
880,1396,13,1,2.58
881,1396,14,1,2.16
882,1396,15,1,1.71
883,1396,16,1,1.77
884,1396,17,1,1.71
885,1396,18,1,1.35
886,1396,19,1,1.35
887,1396,20,1,1.4
888,1396,21,1,1.84
889,1396,22,1,1.35
890,1396,23,1,2.62
891,1396,24,1,1.77
892,1396,25,1,1.52
893,1396,26,1,1.52
894,1396,27,1,1.52
895,1396,28,1,1.35
896,1396,29,1,1.4
897,1396,30,1,1.24
898,1396,31,1,1.13
1829,1396,1,2,1.18
1830,1396,2,2,1.18
1831,1396,3,2,1.35
1832,1396,4,2,1.46
1833,1396,5,2,1.4
1834,1396,6,2,1.35
1835,1396,7,2,1.18
1836,1396,8,2,1.46
1837,1396,9,2,1.46
1838,1396,10,2,1.4
1839,1396,11,2,1.4
1840,1396,12,2,1.46
1841,1396,13,2,1.35
1842,1396,14,2,1.4
1843,1396,15,2,1.29
1844,1396,16,2,1.4
1845,1396,17,2,1.4
1846,1396,18,2,1.46
1847,1396,19,2,3.1
1848,1396,20,2,3.27
1849,1396,21,2,1.64
1850,1396,22,2,1.71
1851,1396,23,2,1.9
1852,1396,24,2,1.84
1853,1396,25,2,1.71
1854,1396,26,2,2.59
1855,1396,27,2,2.44
1856,1396,28,2,2.23
1857,1396,29,2,1.97
1858,1396,30,2,2.16
1859,1396,31,2,2.1
2790,1396,1,3,2.23
2791,1396,2,3,2.23
2792,1396,3,3,2.23
2793,1396,4,3,2.23
2794,1396,5,3,3.84
2795,1396,6,3,2.13
2796,1396,7,3,2.04
2797,1396,8,3,1.84
2798,1396,9,3,2.23
2799,1396,10,3,1.77
2800,1396,11,3,1.71
2801,1396,12,3,2.03
2802,1396,13,3,2.1
2803,1396,14,3,1.84
2804,1396,15,3,1.77
2805,1396,16,3,2.17
2806,1396,17,3,2.3
2807,1396,18,3,2.44
2808,1396,19,3,2.88
2809,1396,20,3,3.19
2810,1396,21,3,3.19
2811,1396,22,3,3.66
2812,1396,23,3,4.18
2813,1396,24,3,4.52
2814,1396,25,3,5.24
2815,1396,26,3,4.52
2816,1396,27,3,4.36
2817,1396,28,3,4.8
2818,1396,29,3,3.91
2819,1396,30,3,4.89
2820,1396,31,3,4.34
3751,1396,1,4,4.91
3752,1396,2,4,5.06
3753,1396,3,4,4.81
3754,1396,4,4,2.89
3755,1396,5,4,2.58
3756,1396,6,4,2.03
3757,1396,7,4,1.71
3758,1396,8,4,1.25
3759,1396,9,4,0.863
3760,1396,10,4,1.07
3761,1396,11,4,1.4
3762,1396,12,4,1.77
3763,1396,13,4,1.9
3764,1396,14,4,2.03
3765,1396,15,4,2.1
3766,1396,16,4,2.23
3767,1396,17,4,2.44
3768,1396,18,4,2.58
3769,1396,19,4,2.44
3770,1396,20,4,2.37
3771,1396,21,4,2.44
3772,1396,22,4,2.51
3773,1396,23,4,2.88
3774,1396,24,4,3.34
3775,1396,25,4,3.59
3776,1396,26,4,3.83
3777,1396,27,4,3.59
3778,1396,28,4,3.66
3779,1396,29,4,3.51
3780,1396,30,4,3.27
3781,1396,31,4,3.12
4712,1396,1,5,2.81
4713,1396,2,5,2.81
4714,1396,3,5,2.88
4715,1396,4,5,3.11
4716,1396,5,5,2.88
4717,1396,6,5,2.44
4718,1396,7,5,1.9
4719,1396,8,5,1.71
4720,1396,9,5,1.46
4721,1396,10,5,1.24
4722,1396,11,5,1.59
4723,1396,12,5,1.72
4724,1396,13,5,1.4
4725,1396,14,5,1.71
4726,1396,15,5,2.3
4727,1396,16,5,2.44
4728,1396,17,5,2.58
4729,1396,18,5,2.65
4730,1396,19,5,2.44
4731,1396,20,5,2.81
4732,1396,21,5,2.88
4733,1396,22,5,3.19
4734,1396,23,5,3.04
4735,1396,24,5,3.04
4736,1396,25,5,3.27
4737,1396,26,5,3.34
4738,1396,27,5,3.5
4739,1396,28,5,3.5
4740,1396,29,5,3.27
4741,1396,30,5,2.51
4742,1396,31,5,3.04
5673,1396,1,6,2.81
5674,1396,2,6,2.73
5675,1396,3,6,2.51
5676,1396,4,6,2.3
5677,1396,5,6,2.3
5678,1396,6,6,2.37
5679,1396,7,6,2.44
5680,1396,8,6,2.51
5681,1396,9,6,2.73
5682,1396,10,6,2.37
5683,1396,11,6,2.37
5684,1396,12,6,1.65
5685,1396,13,6,2.65
5686,1396,14,6,2.95
5687,1396,15,6,3.03
5688,1396,16,6,3.11
5689,1396,17,6,3.18
5690,1396,18,6,3.11
5691,1396,19,6,3.11
5692,1396,20,6,3.34
5693,1396,21,6,3.27
5694,1396,22,6,3.04
5695,1396,23,6,2.88
5696,1396,24,6,3.03
5697,1396,25,6,2.95
5698,1396,26,6,3.11
5699,1396,27,6,3.11
5700,1396,28,6,3.11
5701,1396,29,6,3.11
5702,1396,30,6,3.34
5703,1396,31,6,3.18
6634,1396,1,7,1.58
6635,1396,2,7,1.71
6636,1396,3,7,1.46
6637,1396,4,7,1.52
6638,1396,5,7,1.54
6639,1396,6,7,1.35
6640,1396,7,7,1.35
6641,1396,8,7,1.46
6642,1396,9,7,1.58
6643,1396,10,7,1.4
6644,1396,11,7,1.71
6645,1396,12,7,1.9
6646,1396,13,7,1.77
6647,1396,14,7,1.58
6648,1396,15,7,1.52
6649,1396,16,7,1.46
6650,1396,17,7,1.52
6651,1396,18,7,1.52
6652,1396,19,7,1.46
6653,1396,20,7,1.58
6654,1396,21,7,1.64
6655,1396,22,7,1.64
6656,1396,23,7,1.58
6657,1396,24,7,1.52
6658,1396,25,7,1.4
6659,1396,26,7,1.64
6660,1396,27,7,1.4
6661,1396,28,7,1.24
6662,1396,29,7,1.13
6663,1396,30,7,1.29
6664,1396,31,7,
7595,1396,1,8,1.29
7596,1396,2,8,1.13
7597,1396,3,8,1.07
7598,1396,4,8,1.29
7599,1396,5,8,1.18
7600,1396,6,8,1.24
7601,1396,7,8,1.18
7602,1396,8,8,1.18
7603,1396,9,8,1.64
7604,1396,10,8,1.52
7605,1396,11,8,1.4
7606,1396,12,8,1.29
7607,1396,13,8,1.29
7608,1396,14,8,1.35
7609,1396,15,8,1.24
7610,1396,16,8,1.24
7611,1396,17,8,1.24
7612,1396,18,8,1.07
7613,1396,19,8,1.4
7614,1396,20,8,1.52
7615,1396,21,8,1.35
7616,1396,22,8,1.4
7617,1396,23,8,1.52
7618,1396,24,8,1.24
7619,1396,25,8,1.18
7620,1396,26,8,1.29
7621,1396,27,8,1.24
7622,1396,28,8,1.13
7623,1396,29,8,0.963
7624,1396,30,8,1.18
7625,1396,31,8,
8556,1396,1,9,2.03
8557,1396,2,9,3.41
8558,1396,3,9,2.21
8559,1396,4,9,1.29
8560,1396,5,9,1.18
8561,1396,6,9,1.18
8562,1396,7,9,1.18
8563,1396,8,9,1.18
8564,1396,9,9,1.24
8565,1396,10,9,1.13
8566,1396,11,9,1.07
8567,1396,12,9,1.07
8568,1396,13,9,1.02
8569,1396,14,9,1.13
8570,1396,15,9,1.18
8571,1396,16,9,1.4
8572,1396,17,9,2.59
8573,1396,18,9,1.29
8574,1396,19,9,0.963
8575,1396,20,9,1.02
8576,1396,21,9,1.02
8577,1396,22,9,1.07
8578,1396,23,9,1.07
8579,1396,24,9,1.07
8580,1396,25,9,1.07
8581,1396,26,9,1.07
8582,1396,27,9,1.07
8583,1396,28,9,1.07
8584,1396,29,9,1.07
8585,1396,30,9,1.18
8586,1396,31,9,
9517,1396,1,10,1.07
9518,1396,2,10,1.07
9519,1396,3,10,1.02
9520,1396,4,10,1.29
9521,1396,5,10,1.24
9522,1396,6,10,1.13
9523,1396,7,10,1.13
9524,1396,8,10,1.07
9525,1396,9,10,1.07
9526,1396,10,10,1.18
9527,1396,11,10,1.13
9528,1396,12,10,1.18
9529,1396,13,10,1.46
9530,1396,14,10,1.18
9531,1396,15,10,1.07
9532,1396,16,10,1.13
9533,1396,17,10,1.71
9534,1396,18,10,1.24
9535,1396,19,10,1.07
9536,1396,20,10,1.18
9537,1396,21,10,1.29
9538,1396,22,10,1.24
9539,1396,23,10,1.18
9540,1396,24,10,1.18
9541,1396,25,10,1.07
9542,1396,26,10,1.07
9543,1396,27,10,0.863
9544,1396,28,10,1.02
9545,1396,29,10,1.13
9546,1396,30,10,1.24
9547,1396,31,10,
10478,1396,1,11,1.4
10479,1396,2,11,1.18
10480,1396,3,11,1.07
10481,1396,4,11,1.07
10482,1396,5,11,1.13
10483,1396,6,11,1.24
10484,1396,7,11,1.52
10485,1396,8,11,1.64
10486,1396,9,11,1.64
10487,1396,10,11,1.29
10488,1396,11,11,1.18
10489,1396,12,11,1.29
10490,1396,13,11,1.18
10491,1396,14,11,1.18
10492,1396,15,11,1.13
10493,1396,16,11,1.13
10494,1396,17,11,1.29
10495,1396,18,11,1.29
10496,1396,19,11,1.29
10497,1396,20,11,1.29
10498,1396,21,11,1.29
10499,1396,22,11,1.24
10500,1396,23,11,1.18
10501,1396,24,11,1.29
10502,1396,25,11,1.4
10503,1396,26,11,1.9
10504,1396,27,11,1.46
10505,1396,28,11,1.77
10506,1396,29,11,4.27
10507,1396,30,11,6.95
10508,1396,31,11,
11439,1396,1,12,3.35
11440,1396,2,12,2.66
11441,1396,3,12,2.23
11442,1396,4,12,3.78
11443,1396,5,12,4.43
11444,1396,6,12,3.35
11445,1396,7,12,2.65
11446,1396,8,12,3.27
11447,1396,9,12,2.96
11448,1396,10,12,2.51
11449,1396,11,12,1.97
11450,1396,12,12,1.71
11451,1396,13,12,1.77
11452,1396,14,12,1.77
11453,1396,15,12,1.52
11454,1396,16,12,1.52
11455,1396,17,12,1.52
11456,1396,18,12,1.52
11457,1396,19,12,1.52
11458,1396,20,12,1.84
11459,1396,21,12,1.84
11460,1396,22,12,1.77
11461,1396,23,12,1.64
11462,1396,24,12,1.64
11463,1396,25,12,1.64
11464,1396,26,12,1.64
11465,1396,27,12,1.52
11466,1396,28,12,8.06
11467,1396,29,12,17.4
11468,1396,30,12,
11469,1396,31,12,
899,1397,1,1,21.5
900,1397,2,1,21.5
901,1397,3,1,21.5
902,1397,4,1,21.5
903,1397,5,1,23.0
904,1397,6,1,30.3
905,1397,7,1,45.5
906,1397,8,1,59.3
907,1397,9,1,67.1
908,1397,10,1,69.3
909,1397,11,1,77.1
910,1397,12,1,80.1
911,1397,13,1,79.2
912,1397,14,1,76.9
913,1397,15,1,76.9
914,1397,16,1,76.6
915,1397,17,1,77.6
916,1397,18,1,70.8
917,1397,19,1,68.3
918,1397,20,1,57.2
919,1397,21,1,49.3
920,1397,22,1,54.1
921,1397,23,1,61.2
922,1397,24,1,61.2
923,1397,25,1,47.4
924,1397,26,1,37.6
925,1397,27,1,36.3
926,1397,28,1,36.3
927,1397,29,1,37.5
928,1397,30,1,49.5
929,1397,31,1,44.2
1860,1397,1,2,35.2
1861,1397,2,2,32.6
1862,1397,3,2,26.8
1863,1397,4,2,22.4
1864,1397,5,2,32.9
1865,1397,6,2,33.2
1866,1397,7,2,32.3
1867,1397,8,2,25.4
1868,1397,9,2,24.8
1869,1397,10,2,23.0
1870,1397,11,2,24.0
1871,1397,12,2,23.5
1872,1397,13,2,22.8
1873,1397,14,2,20.2
1874,1397,15,2,25.9
1875,1397,16,2,41.3
1876,1397,17,2,42.3
1877,1397,18,2,35.9
1878,1397,19,2,23.5
1879,1397,20,2,20.8
1880,1397,21,2,25.8
1881,1397,22,2,26.6
1882,1397,23,2,25.6
1883,1397,24,2,16.5
1884,1397,25,2,13.9
1885,1397,26,2,11.9
1886,1397,27,2,11.1
1887,1397,28,2,7.89
1888,1397,29,2,5.18
1889,1397,30,2,4.64
1890,1397,31,2,4.43
2821,1397,1,3,4.22
2822,1397,2,3,4.01
2823,1397,3,3,3.81
2824,1397,4,3,3.81
2825,1397,5,3,3.61
2826,1397,6,3,3.3
2827,1397,7,3,3.2
2828,1397,8,3,3.2
2829,1397,9,3,3.3
2830,1397,10,3,3.2
2831,1397,11,3,3.1
2832,1397,12,3,3.4
2833,1397,13,3,3.4
2834,1397,14,3,3.5
2835,1397,15,3,3.81
2836,1397,16,3,3.7
2837,1397,17,3,3.5
2838,1397,18,3,3.3
2839,1397,19,3,3.3
2840,1397,20,3,3.3
2841,1397,21,3,3.1
2842,1397,22,3,3.0
2843,1397,23,3,3.0
2844,1397,24,3,3.0
2845,1397,25,3,3.0
2846,1397,26,3,3.0
2847,1397,27,3,3.1
2848,1397,28,3,3.0
2849,1397,29,3,3.0
2850,1397,30,3,3.0
2851,1397,31,3,3.0
3782,1397,1,4,2.62
3783,1397,2,4,2.81
3784,1397,3,4,2.62
3785,1397,4,4,2.81
3786,1397,5,4,2.81
3787,1397,6,4,3.0
3788,1397,7,4,3.61
3789,1397,8,4,4.64
3790,1397,9,4,4.64
3791,1397,10,4,4.22
3792,1397,11,4,5.07
3793,1397,12,4,4.05
3794,1397,13,4,3.92
3795,1397,14,4,4.03
3796,1397,15,4,4.96
3797,1397,16,4,4.75
3798,1397,17,4,4.32
3799,1397,18,4,3.81
3800,1397,19,4,3.4
3801,1397,20,4,3.4
3802,1397,21,4,3.3
3803,1397,22,4,3.1
3804,1397,23,4,3.01
3805,1397,24,4,3.11
3806,1397,25,4,3.2
3807,1397,26,4,3.2
3808,1397,27,4,3.4
3809,1397,28,4,3.7
3810,1397,29,4,3.61
3811,1397,30,4,4.54
3812,1397,31,4,5.72
4743,1397,1,5,5.07
4744,1397,2,5,4.43
4745,1397,3,5,4.74
4746,1397,4,5,4.64
4747,1397,5,5,4.44
4748,1397,6,5,5.39
4749,1397,7,5,5.5
4750,1397,8,5,5.94
4751,1397,9,5,5.94
4752,1397,10,5,5.94
4753,1397,11,5,5.61
4754,1397,12,5,5.39
4755,1397,13,5,5.18
4756,1397,14,5,4.86
4757,1397,15,5,4.53
4758,1397,16,5,4.53
4759,1397,17,5,4.33
4760,1397,18,5,4.74
4761,1397,19,5,4.22
4762,1397,20,5,4.43
4763,1397,21,5,4.32
4764,1397,22,5,2.73
4765,1397,23,5,2.24
4766,1397,24,5,2.24
4767,1397,25,5,2.24
4768,1397,26,5,2.15
4769,1397,27,5,2.24
4770,1397,28,5,2.62
4771,1397,29,5,3.0
4772,1397,30,5,2.81
4773,1397,31,5,3.0
5704,1397,1,6,3.5
5705,1397,2,6,3.5
5706,1397,3,6,3.4
5707,1397,4,6,3.6
5708,1397,5,6,3.91
5709,1397,6,6,4.43
5710,1397,7,6,4.43
5711,1397,8,6,4.96
5712,1397,9,6,5.07
5713,1397,10,6,5.28
5714,1397,11,6,4.85
5715,1397,12,6,5.18
5716,1397,13,6,5.28
5717,1397,14,6,5.28
5718,1397,15,6,5.07
5719,1397,16,6,5.5
5720,1397,17,6,5.39
5721,1397,18,6,5.07
5722,1397,19,6,5.28
5723,1397,20,6,5.39
5724,1397,21,6,5.28
5725,1397,22,6,5.61
5726,1397,23,6,5.28
5727,1397,24,6,5.5
5728,1397,25,6,4.75
5729,1397,26,6,4.43
5730,1397,27,6,4.85
5731,1397,28,6,4.96
5732,1397,29,6,3.94
5733,1397,30,6,2.63
5734,1397,31,6,2.34
6665,1397,1,7,2.8
6666,1397,2,7,3.26
6667,1397,3,7,3.08
6668,1397,4,7,2.8
6669,1397,5,7,2.89
6670,1397,6,7,2.98
6671,1397,7,7,2.98
6672,1397,8,7,2.89
6673,1397,9,7,2.62
6674,1397,10,7,2.27
6675,1397,11,7,2.44
6676,1397,12,7,2.44
6677,1397,13,7,2.27
6678,1397,14,7,2.27
6679,1397,15,7,2.18
6680,1397,16,7,2.35
6681,1397,17,7,2.35
6682,1397,18,7,2.35
6683,1397,19,7,2.35
6684,1397,20,7,2.18
6685,1397,21,7,2.35
6686,1397,22,7,2.27
6687,1397,23,7,2.18
6688,1397,24,7,2.18
6689,1397,25,7,2.27
6690,1397,26,7,2.35
6691,1397,27,7,2.18
6692,1397,28,7,1.76
6693,1397,29,7,2.01
6694,1397,30,7,2.18
6695,1397,31,7,
7626,1397,1,8,2.18
7627,1397,2,8,1.84
7628,1397,3,8,1.84
7629,1397,4,8,2.36
7630,1397,5,8,2.89
7631,1397,6,8,2.8
7632,1397,7,8,2.44
7633,1397,8,8,2.18
7634,1397,9,8,2.01
7635,1397,10,8,2.1
7636,1397,11,8,1.92
7637,1397,12,8,1.76
7638,1397,13,8,1.68
7639,1397,14,8,1.76
7640,1397,15,8,1.76
7641,1397,16,8,1.6
7642,1397,17,8,2.01
7643,1397,18,8,2.27
7644,1397,19,8,2.36
7645,1397,20,8,2.1
7646,1397,21,8,2.01
7647,1397,22,8,2.01
7648,1397,23,8,2.01
7649,1397,24,8,2.01
7650,1397,25,8,2.01
7651,1397,26,8,2.01
7652,1397,27,8,10.7
7653,1397,28,8,21.0
7654,1397,29,8,22.4
7655,1397,30,8,25.2
7656,1397,31,8,
8587,1397,1,9,22.6
8588,1397,2,9,23.8
8589,1397,3,9,23.9
8590,1397,4,9,22.9
8591,1397,5,9,22.5
8592,1397,6,9,21.8
8593,1397,7,9,21.8
8594,1397,8,9,21.8
8595,1397,9,9,21.8
8596,1397,10,9,21.8
8597,1397,11,9,21.5
8598,1397,12,9,16.1
8599,1397,13,9,7.2
8600,1397,14,9,5.07
8601,1397,15,9,4.74
8602,1397,16,9,5.75
8603,1397,17,9,4.01
8604,1397,18,9,3.4
8605,1397,19,9,2.71
8606,1397,20,9,2.53
8607,1397,21,9,2.43
8608,1397,22,9,2.43
8609,1397,23,9,2.24
8610,1397,24,9,2.15
8611,1397,25,9,2.06
8612,1397,26,9,2.06
8613,1397,27,9,1.78
8614,1397,28,9,1.71
8615,1397,29,9,1.26
8616,1397,30,9,0.943
8617,1397,31,9,
9548,1397,1,10,1.62
9549,1397,2,10,2.43
9550,1397,3,10,2.34
9551,1397,4,10,2.34
9552,1397,5,10,2.24
9553,1397,6,10,2.34
9554,1397,7,10,2.71
9555,1397,8,10,3.2
9556,1397,9,10,2.9
9557,1397,10,10,2.43
9558,1397,11,10,2.43
9559,1397,12,10,2.43
9560,1397,13,10,2.62
9561,1397,14,10,2.81
9562,1397,15,10,2.71
9563,1397,16,10,2.62
9564,1397,17,10,2.71
9565,1397,18,10,2.62
9566,1397,19,10,2.43
9567,1397,20,10,2.43
9568,1397,21,10,2.62
9569,1397,22,10,2.43
9570,1397,23,10,2.53
9571,1397,24,10,2.62
9572,1397,25,10,4.01
9573,1397,26,10,2.62
9574,1397,27,10,2.34
9575,1397,28,10,2.9
9576,1397,29,10,2.71
9577,1397,30,10,2.53
9578,1397,31,10,
10509,1397,1,11,2.34
10510,1397,2,11,1.97
10511,1397,3,11,1.7
10512,1397,4,11,1.7
10513,1397,5,11,1.52
10514,1397,6,11,1.7
10515,1397,7,11,2.07
10516,1397,8,11,3.4
10517,1397,9,11,8.35
10518,1397,10,11,6.62
10519,1397,11,11,5.07
10520,1397,12,11,4.43
10521,1397,13,11,4.22
10522,1397,14,11,3.81
10523,1397,15,11,4.11
10524,1397,16,11,3.81
10525,1397,17,11,3.7
10526,1397,18,11,3.6
10527,1397,19,11,3.6
10528,1397,20,11,3.91
10529,1397,21,11,4.32
10530,1397,22,11,3.7
10531,1397,23,11,3.7
10532,1397,24,11,3.6
10533,1397,25,11,3.7
10534,1397,26,11,3.7
10535,1397,27,11,4.97
10536,1397,28,11,14.9
10537,1397,29,11,22.1
10538,1397,30,11,22.9
10539,1397,31,11,
11470,1397,1,12,23.5
11471,1397,2,12,23.5
11472,1397,3,12,24.1
11473,1397,4,12,24.1
11474,1397,5,12,24.1
11475,1397,6,12,23.8
11476,1397,7,12,23.8
11477,1397,8,12,23.8
11478,1397,9,12,24.1
11479,1397,10,12,25.2
11480,1397,11,12,24.2
11481,1397,12,12,24.1
11482,1397,13,12,23.6
11483,1397,14,12,23.4
11484,1397,15,12,24.2
11485,1397,16,12,30.8
11486,1397,17,12,29.0
11487,1397,18,12,28.7
11488,1397,19,12,28.9
11489,1397,20,12,23.2
11490,1397,21,12,7.89
11491,1397,22,12,5.18
11492,1397,23,12,4.64
11493,1397,24,12,4.96
11494,1397,25,12,4.86
11495,1397,26,12,17.2
11496,1397,27,12,21.6
11497,1397,28,12,22.0
11498,1397,29,12,23.8
11499,1397,30,12,
11500,1397,31,12,
930,1398,1,1,23.7
931,1398,2,1,23.6
932,1398,3,1,23.3
933,1398,4,1,22.8
934,1398,5,1,22.6
935,1398,6,1,22.3
936,1398,7,1,22.3
937,1398,8,1,23.5
938,1398,9,1,22.4
939,1398,10,1,23.5
940,1398,11,1,23.5
941,1398,12,1,19.4
942,1398,13,1,9.11
943,1398,14,1,7.62
944,1398,15,1,6.26
945,1398,16,1,8.39
946,1398,17,1,8.51
947,1398,18,1,6.38
948,1398,19,1,8.65
949,1398,20,1,23.1
950,1398,21,1,25.7
951,1398,22,1,29.6
952,1398,23,1,28.2
953,1398,24,1,27.5
954,1398,25,1,27.6
955,1398,26,1,28.3
956,1398,27,1,28.7
957,1398,28,1,29.0
958,1398,29,1,29.0
959,1398,30,1,29.0
960,1398,31,1,26.9
1891,1398,1,2,25.4
1892,1398,2,2,25.4
1893,1398,3,2,23.5
1894,1398,4,2,23.6
1895,1398,5,2,28.4
1896,1398,6,2,32.9
1897,1398,7,2,30.9
1898,1398,8,2,29.1
1899,1398,9,2,25.5
1900,1398,10,2,24.7
1901,1398,11,2,22.4
1902,1398,12,2,15.2
1903,1398,13,2,11.6
1904,1398,14,2,5.57
1905,1398,15,2,4.07
1906,1398,16,2,3.6
1907,1398,17,2,3.84
1908,1398,18,2,5.03
1909,1398,19,2,4.67
1910,1398,20,2,5.41
1911,1398,21,2,6.74
1912,1398,22,2,11.1
1913,1398,23,2,11.4
1914,1398,24,2,11.1
