,sal,rooz,Month,gadar_Debi
14712,1338,19,9,1.4
14713,1338,20,9,1.4
14714,1338,21,9,1.4
14715,1338,22,9,1.4
14716,1338,23,9,1.4
14717,1338,24,9,1.1
14718,1338,25,9,1.0
14719,1338,26,9,0.44
14720,1338,27,9,0.16
14721,1338,28,9,0.12
14722,1338,29,9,1.4
14723,1338,30,9,2.5
14724,1338,31,9,
16523,1338,1,10,2.1
16524,1338,2,10,1.9
16525,1338,3,10,1.5
16526,1338,4,10,1.1
16527,1338,5,10,0.93
16528,1338,6,10,0.97
16529,1338,7,10,0.8
16530,1338,8,10,0.76
16531,1338,9,10,0.76
16532,1338,10,10,0.88
16533,1338,11,10,1.3
16534,1338,12,10,1.3
16535,1338,13,10,1.4
16536,1338,14,10,1.1
16537,1338,15,10,1.2
16538,1338,16,10,2.0
16539,1338,17,10,2.8
16540,1338,18,10,2.9
16541,1338,19,10,2.9
16542,1338,20,10,3.1
16543,1338,21,10,2.6
16544,1338,22,10,3.1
16545,1338,23,10,2.3
16546,1338,24,10,2.3
16547,1338,25,10,2.3
16548,1338,26,10,2.3
16549,1338,27,10,2.5
16550,1338,28,10,2.4
16551,1338,29,10,2.3
16552,1338,30,10,2.5
16553,1338,31,10,
18352,1338,1,11,2.4
18353,1338,2,11,2.5
18354,1338,3,11,2.3
18355,1338,4,11,2.0
18356,1338,5,11,2.5
18357,1338,6,11,2.6
18358,1338,7,11,2.4
18359,1338,8,11,2.4
18360,1338,9,11,2.6
18361,1338,10,11,2.8
18362,1338,11,11,3.0
18363,1338,12,11,3.1
18364,1338,13,11,3.4
18365,1338,14,11,3.6
18366,1338,15,11,4.2
18367,1338,16,11,3.8
18368,1338,17,11,4.2
18369,1338,18,11,4.0
18370,1338,19,11,3.8
18371,1338,20,11,3.8
18372,1338,21,11,3.8
18373,1338,22,11,3.7
18374,1338,23,11,3.6
18375,1338,24,11,3.6
18376,1338,25,11,3.6
18377,1338,26,11,3.4
18378,1338,27,11,3.4
18379,1338,28,11,3.4
18380,1338,29,11,3.4
18381,1338,30,11,3.4
18382,1338,31,11,
20181,1338,1,12,4.3
20182,1338,2,12,4.8
20183,1338,3,12,8.0
20184,1338,4,12,10.0
20185,1338,5,12,8.3
20186,1338,6,12,7.5
20187,1338,7,12,7.5
20188,1338,8,12,7.7
20189,1338,9,12,7.8
20190,1338,10,12,8.1
20191,1338,11,12,8.0
20192,1338,12,12,7.4
20193,1338,13,12,6.6
20194,1338,14,12,6.4
20195,1338,15,12,6.5
20196,1338,16,12,6.7
20197,1338,17,12,6.5
20198,1338,18,12,6.6
20199,1338,19,12,6.3
20200,1338,20,12,6.2
20201,1338,21,12,6.6
20202,1338,22,12,6.8
20203,1338,23,12,6.5
20204,1338,24,12,6.1
20205,1338,25,12,6.0
20206,1338,26,12,6.2
20207,1338,27,12,6.3
20208,1338,28,12,6.3
20209,1338,29,12,6.1
20210,1338,30,12,
20211,1338,31,12,
93,1339,1,1,5.7
94,1339,2,1,5.7
95,1339,3,1,6.0
96,1339,4,1,6.8
97,1339,5,1,7.5
98,1339,6,1,12.0
99,1339,7,1,9.0
100,1339,8,1,7.4
101,1339,9,1,7.0
102,1339,10,1,11.0
103,1339,11,1,11.0
104,1339,12,1,11.0
105,1339,13,1,11.0
106,1339,14,1,9.9
107,1339,15,1,9.7
108,1339,16,1,9.8
109,1339,17,1,11.0
110,1339,18,1,12.0
111,1339,19,1,13.0
112,1339,20,1,12.0
113,1339,21,1,12.0
114,1339,22,1,12.0
115,1339,23,1,12.0
116,1339,24,1,13.0
117,1339,25,1,32.0
118,1339,26,1,29.0
119,1339,27,1,27.0
120,1339,28,1,28.0
121,1339,29,1,15.0
122,1339,30,1,15.0
123,1339,31,1,15.0
1922,1339,1,2,15.0
1923,1339,2,2,16.0
1924,1339,3,2,22.0
1925,1339,4,2,26.0
1926,1339,5,2,35.0
1927,1339,6,2,39.0
1928,1339,7,2,39.0
1929,1339,8,2,43.0
1930,1339,9,2,50.0
1931,1339,10,2,51.0
1932,1339,11,2,51.0
1933,1339,12,2,51.0
1934,1339,13,2,13.0
1935,1339,14,2,16.0
1936,1339,15,2,17.0
1937,1339,16,2,16.0
1938,1339,17,2,16.0
1939,1339,18,2,16.0
1940,1339,19,2,22.0
1941,1339,20,2,32.0
1942,1339,21,2,32.0
1943,1339,22,2,30.0
1944,1339,23,2,32.0
1945,1339,24,2,32.0
1946,1339,25,2,25.0
1947,1339,26,2,23.0
1948,1339,27,2,18.0
1949,1339,28,2,19.0
1950,1339,29,2,17.0
1951,1339,30,2,20.0
1952,1339,31,2,24.0
3751,1339,1,3,24.0
3752,1339,2,3,21.0
3753,1339,3,3,17.0
3754,1339,4,3,17.0
3755,1339,5,3,21.0
3756,1339,6,3,14.0
3757,1339,7,3,12.0
3758,1339,8,3,11.0
3759,1339,9,3,10.0
3760,1339,10,3,7.1
3761,1339,11,3,5.5
3762,1339,12,3,5.6
3763,1339,13,3,4.8
3764,1339,14,3,4.9
3765,1339,15,3,4.6
3766,1339,16,3,5.0
3767,1339,17,3,5.5
3768,1339,18,3,5.1
3769,1339,19,3,5.7
3770,1339,20,3,5.1
3771,1339,21,3,5.6
3772,1339,22,3,5.7
3773,1339,23,3,5.0
3774,1339,24,3,4.8
3775,1339,25,3,4.7
3776,1339,26,3,4.6
3777,1339,27,3,4.2
3778,1339,28,3,4.0
3779,1339,29,3,3.7
3780,1339,30,3,2.6
3781,1339,31,3,1.3
5580,1339,1,4,0.57
5581,1339,2,4,0.47
5582,1339,3,4,0.57
5583,1339,4,4,0.57
5584,1339,5,4,0.57
5585,1339,6,4,0.66
5586,1339,7,4,0.47
5587,1339,8,4,0.53
5588,1339,9,4,0.15
5589,1339,10,4,0.18
5590,1339,11,4,0.15
5591,1339,12,4,0.15
5592,1339,13,4,0.18
5593,1339,14,4,0.18
5594,1339,15,4,0.15
5595,1339,16,4,0.08
5596,1339,17,4,0.07
5597,1339,18,4,0.04
5598,1339,19,4,0.06
5599,1339,20,4,0.06
5600,1339,21,4,0.06
5601,1339,22,4,0.06
5602,1339,23,4,0.04
5603,1339,24,4,0.04
5604,1339,25,4,0.04
5605,1339,26,4,0.04
5606,1339,27,4,0.03
5607,1339,28,4,0.03
5608,1339,29,4,0.03
5609,1339,30,4,0.03
5610,1339,31,4,0.03
7409,1339,1,5,0.03
7410,1339,2,5,0.03
7411,1339,3,5,0.03
7412,1339,4,5,0.03
7413,1339,5,5,0.03
7414,1339,6,5,0.03
7415,1339,7,5,0.03
7416,1339,8,5,0.03
7417,1339,9,5,0.03
7418,1339,10,5,0.03
7419,1339,11,5,0.03
7420,1339,12,5,0.03
7421,1339,13,5,0.03
7422,1339,14,5,0.02
7423,1339,15,5,0.02
7424,1339,16,5,0.02
7425,1339,17,5,0.02
7426,1339,18,5,0.02
7427,1339,19,5,0.02
7428,1339,20,5,0.02
7429,1339,21,5,0.02
7430,1339,22,5,0.02
7431,1339,23,5,0.02
7432,1339,24,5,0.02
7433,1339,25,5,0.02
7434,1339,26,5,0.02
7435,1339,27,5,0.02
7436,1339,28,5,0.02
7437,1339,29,5,0.02
7438,1339,30,5,0.02
7439,1339,31,5,0.02
9238,1339,1,6,0.01
9239,1339,2,6,0.01
9240,1339,3,6,0.01
9241,1339,4,6,0.01
9242,1339,5,6,0.01
9243,1339,6,6,0.01
9244,1339,7,6,0.01
9245,1339,8,6,0.01
9246,1339,9,6,0.01
9247,1339,10,6,0.01
9248,1339,11,6,0.01
9249,1339,12,6,0.01
9250,1339,13,6,0.01
9251,1339,14,6,0.01
9252,1339,15,6,0.01
9253,1339,16,6,0.01
9254,1339,17,6,0.01
9255,1339,18,6,0.01
9256,1339,19,6,0.01
9257,1339,20,6,0.01
9258,1339,21,6,0.01
9259,1339,22,6,0.01
9260,1339,23,6,0.01
9261,1339,24,6,0.01
9262,1339,25,6,0.01
9263,1339,26,6,0.01
9264,1339,27,6,0.01
9265,1339,28,6,0.01
9266,1339,29,6,0.01
9267,1339,30,6,0.01
9268,1339,31,6,0.01
11067,1339,1,7,
11068,1339,2,7,
11069,1339,3,7,
11070,1339,4,7,
11071,1339,5,7,
11072,1339,6,7,
11073,1339,7,7,
11074,1339,8,7,
11075,1339,9,7,
11076,1339,10,7,
11077,1339,11,7,
11078,1339,12,7,
11079,1339,13,7,
11080,1339,14,7,
11081,1339,15,7,
11082,1339,16,7,
11083,1339,17,7,
11084,1339,18,7,
11085,1339,19,7,
11086,1339,20,7,
11087,1339,21,7,
11088,1339,22,7,
11089,1339,23,7,
11090,1339,24,7,
11091,1339,25,7,
11092,1339,26,7,
11093,1339,27,7,0.01
11094,1339,28,7,0.01
11095,1339,29,7,0.01
11096,1339,30,7,0.01
11097,1339,31,7,
12896,1339,1,8,0.01
12897,1339,2,8,0.01
12898,1339,3,8,0.01
12899,1339,4,8,0.01
12900,1339,5,8,0.01
12901,1339,6,8,0.01
12902,1339,7,8,0.01
12903,1339,8,8,0.01
12904,1339,9,8,0.01
12905,1339,10,8,0.01
12906,1339,11,8,0.01
12907,1339,12,8,0.01
12908,1339,13,8,0.01
12909,1339,14,8,0.03
12910,1339,15,8,0.03
12911,1339,16,8,0.03
12912,1339,17,8,0.03
12913,1339,18,8,0.03
12914,1339,19,8,0.03
12915,1339,20,8,0.03
12916,1339,21,8,0.03
12917,1339,22,8,0.01
12918,1339,23,8,0.01
12919,1339,24,8,0.01
12920,1339,25,8,0.01
12921,1339,26,8,0.01
12922,1339,27,8,0.03
12923,1339,28,8,1.7
12924,1339,29,8,5.5
12925,1339,30,8,4.3
12926,1339,31,8,
14725,1339,1,9,3.8
14726,1339,2,9,3.7
14727,1339,3,9,3.6
14728,1339,4,9,3.6
14729,1339,5,9,3.5
14730,1339,6,9,3.8
14731,1339,7,9,3.8
14732,1339,8,9,5.7
14733,1339,9,9,5.5
14734,1339,10,9,5.1
14735,1339,11,9,5.1
14736,1339,12,9,5.0
14737,1339,13,9,5.0
14738,1339,14,9,4.9
14739,1339,15,9,4.8
14740,1339,16,9,4.7
14741,1339,17,9,4.7
14742,1339,18,9,4.8
14743,1339,19,9,4.6
14744,1339,20,9,4.5
14745,1339,21,9,4.6
14746,1339,22,9,4.7
14747,1339,23,9,4.8
14748,1339,24,9,4.6
14749,1339,25,9,4.5
14750,1339,26,9,4.4
14751,1339,27,9,4.4
14752,1339,28,9,4.5
14753,1339,29,9,4.5
14754,1339,30,9,4.6
14755,1339,31,9,
16554,1339,1,10,4.3
16555,1339,2,10,4.1
16556,1339,3,10,4.1
16557,1339,4,10,4.1
16558,1339,5,10,4.0
16559,1339,6,10,4.0
16560,1339,7,10,3.8
16561,1339,8,10,3.8
16562,1339,9,10,3.8
16563,1339,10,10,3.8
16564,1339,11,10,3.8
16565,1339,12,10,3.8
16566,1339,13,10,3.8
16567,1339,14,10,3.8
16568,1339,15,10,4.1
16569,1339,16,10,4.6
16570,1339,17,10,4.6
16571,1339,18,10,4.6
16572,1339,19,10,4.6
16573,1339,20,10,4.6
16574,1339,21,10,4.4
16575,1339,22,10,4.1
16576,1339,23,10,4.1
16577,1339,24,10,4.1
16578,1339,25,10,4.0
16579,1339,26,10,3.8
16580,1339,27,10,3.8
16581,1339,28,10,3.8
16582,1339,29,10,3.8
16583,1339,30,10,13.0
16584,1339,31,10,
18383,1339,1,11,12.0
18384,1339,2,11,12.0
18385,1339,3,11,9.6
18386,1339,4,11,9.0
18387,1339,5,11,6.1
18388,1339,6,11,5.1
18389,1339,7,11,4.6
18390,1339,8,11,4.6
18391,1339,9,11,4.6
18392,1339,10,11,4.6
18393,1339,11,11,4.6
18394,1339,12,11,4.6
18395,1339,13,11,4.3
18396,1339,14,11,3.8
18397,1339,15,11,3.8
18398,1339,16,11,3.8
18399,1339,17,11,3.8
18400,1339,18,11,3.8
18401,1339,19,11,3.9
18402,1339,20,11,4.1
18403,1339,21,11,4.1
18404,1339,22,11,4.3
18405,1339,23,11,4.4
18406,1339,24,11,4.4
18407,1339,25,11,4.5
18408,1339,26,11,5.2
18409,1339,27,11,5.4
18410,1339,28,11,5.1
18411,1339,29,11,4.9
18412,1339,30,11,5.3
18413,1339,31,11,
20212,1339,1,12,5.5
20213,1339,2,12,5.6
20214,1339,3,12,5.5
20215,1339,4,12,5.4
20216,1339,5,12,5.2
20217,1339,6,12,5.3
20218,1339,7,12,5.5
20219,1339,8,12,5.3
20220,1339,9,12,4.8
20221,1339,10,12,4.7
20222,1339,11,12,4.6
20223,1339,12,12,4.6
20224,1339,13,12,4.6
20225,1339,14,12,4.6
20226,1339,15,12,4.6
20227,1339,16,12,4.5
20228,1339,17,12,5.8
20229,1339,18,12,4.9
20230,1339,19,12,4.6
20231,1339,20,12,4.4
20232,1339,21,12,4.1
20233,1339,22,12,4.7
20234,1339,23,12,5.4
20235,1339,24,12,5.1
20236,1339,25,12,5.1
20237,1339,26,12,5.4
20238,1339,27,12,5.4
20239,1339,28,12,5.2
20240,1339,29,12,5.2
20241,1339,30,12,
20242,1339,31,12,
124,1340,1,1,23.0
125,1340,2,1,22.0
126,1340,3,1,21.0
127,1340,4,1,20.0
128,1340,5,1,22.0
129,1340,6,1,24.0
130,1340,7,1,24.0
131,1340,8,1,23.0
132,1340,9,1,23.0
133,1340,10,1,20.0
134,1340,11,1,21.0
135,1340,12,1,21.0
136,1340,13,1,21.0
137,1340,14,1,21.0
138,1340,15,1,25.0
139,1340,16,1,32.0
140,1340,17,1,25.0
141,1340,18,1,23.0
142,1340,19,1,25.0
143,1340,20,1,26.0
144,1340,21,1,29.0
145,1340,22,1,30.0
146,1340,23,1,29.0
147,1340,24,1,28.0
148,1340,25,1,26.0
149,1340,26,1,25.0
150,1340,27,1,26.0
151,1340,28,1,27.0
152,1340,29,1,26.0
153,1340,30,1,24.0
154,1340,31,1,25.0
1953,1340,1,2,24.0
1954,1340,2,2,25.0
1955,1340,3,2,22.0
1956,1340,4,2,23.0
1957,1340,5,2,23.0
1958,1340,6,2,24.0
1959,1340,7,2,25.0
1960,1340,8,2,26.0
1961,1340,9,2,26.0
1962,1340,10,2,24.0
1963,1340,11,2,24.0
1964,1340,12,2,23.0
1965,1340,13,2,24.0
1966,1340,14,2,24.0
1967,1340,15,2,24.0
1968,1340,16,2,26.0
1969,1340,17,2,27.0
1970,1340,18,2,27.0
1971,1340,19,2,27.0
1972,1340,20,2,28.0
1973,1340,21,2,26.0
1974,1340,22,2,25.0
1975,1340,23,2,26.0
1976,1340,24,2,25.0
1977,1340,25,2,24.0
1978,1340,26,2,25.0
1979,1340,27,2,25.0
1980,1340,28,2,26.0
1981,1340,29,2,26.0
1982,1340,30,2,27.0
1983,1340,31,2,27.0
3782,1340,1,3,23.0
3783,1340,2,3,23.0
3784,1340,3,3,26.0
3785,1340,4,3,26.0
3786,1340,5,3,26.0
3787,1340,6,3,24.0
3788,1340,7,3,23.0
3789,1340,8,3,24.0
3790,1340,9,3,23.0
3791,1340,10,3,21.0
3792,1340,11,3,22.0
3793,1340,12,3,22.0
3794,1340,13,3,21.0
3795,1340,14,3,25.0
3796,1340,15,3,26.0
3797,1340,16,3,26.0
3798,1340,17,3,25.0
3799,1340,18,3,22.0
3800,1340,19,3,20.0
3801,1340,20,3,20.0
3802,1340,21,3,20.0
3803,1340,22,3,16.0
3804,1340,23,3,14.0
3805,1340,24,3,14.0
3806,1340,25,3,13.0
3807,1340,26,3,11.0
3808,1340,27,3,11.0
3809,1340,28,3,11.0
3810,1340,29,3,9.5
3811,1340,30,3,10.0
3812,1340,31,3,9.9
5611,1340,1,4,9.6
5612,1340,2,4,6.6
5613,1340,3,4,6.0
5614,1340,4,4,6.0
5615,1340,5,4,5.1
5616,1340,6,4,5.8
5617,1340,7,4,5.7
5618,1340,8,4,5.2
5619,1340,9,4,5.4
5620,1340,10,4,5.7
5621,1340,11,4,5.4
5622,1340,12,4,3.1
5623,1340,13,4,3.8
5624,1340,14,4,3.5
5625,1340,15,4,3.5
5626,1340,16,4,3.3
5627,1340,17,4,2.9
5628,1340,18,4,1.6
5629,1340,19,4,0.68
5630,1340,20,4,0.77
5631,1340,21,4,0.77
5632,1340,22,4,0.61
5633,1340,23,4,0.47
5634,1340,24,4,0.61
5635,1340,25,4,0.61
5636,1340,26,4,1.3
5637,1340,27,4,1.4
5638,1340,28,4,0.71
5639,1340,29,4,1.4
5640,1340,30,4,0.89
5641,1340,31,4,0.97
7440,1340,1,5,0.83
7441,1340,2,5,0.14
7442,1340,3,5,0.12
7443,1340,4,5,0.11
7444,1340,5,5,0.09
7445,1340,6,5,0.09
7446,1340,7,5,0.09
7447,1340,8,5,0.09
7448,1340,9,5,0.02
7449,1340,10,5,0.02
7450,1340,11,5,0.02
7451,1340,12,5,0.02
7452,1340,13,5,0.01
7453,1340,14,5,0.01
7454,1340,15,5,0.01
7455,1340,16,5,
7456,1340,17,5,
7457,1340,18,5,
7458,1340,19,5,
7459,1340,20,5,
7460,1340,21,5,
7461,1340,22,5,
7462,1340,23,5,
7463,1340,24,5,
7464,1340,25,5,
7465,1340,26,5,
7466,1340,27,5,
7467,1340,28,5,
7468,1340,29,5,
7469,1340,30,5,
7470,1340,31,5,
9269,1340,1,6,
9270,1340,2,6,
9271,1340,3,6,
9272,1340,4,6,
9273,1340,5,6,
9274,1340,6,6,
9275,1340,7,6,
9276,1340,8,6,
9277,1340,9,6,
9278,1340,10,6,
9279,1340,11,6,
9280,1340,12,6,
9281,1340,13,6,
9282,1340,14,6,
9283,1340,15,6,
9284,1340,16,6,
9285,1340,17,6,
9286,1340,18,6,0.02
9287,1340,19,6,0.02
9288,1340,20,6,0.02
9289,1340,21,6,0.02
9290,1340,22,6,0.02
9291,1340,23,6,0.02
9292,1340,24,6,0.02
9293,1340,25,6,0.02
9294,1340,26,6,0.02
9295,1340,27,6,0.02
9296,1340,28,6,0.02
9297,1340,29,6,0.02
9298,1340,30,6,0.02
9299,1340,31,6,0.02
11098,1340,1,7,
11099,1340,2,7,
11100,1340,3,7,
11101,1340,4,7,
11102,1340,5,7,0.01
11103,1340,6,7,0.01
11104,1340,7,7,0.01
11105,1340,8,7,0.01
11106,1340,9,7,0.01
11107,1340,10,7,
11108,1340,11,7,
11109,1340,12,7,
11110,1340,13,7,
11111,1340,14,7,
11112,1340,15,7,
11113,1340,16,7,0.01
11114,1340,17,7,0.01
11115,1340,18,7,0.03
11116,1340,19,7,0.03
11117,1340,20,7,0.03
11118,1340,21,7,
11119,1340,22,7,
11120,1340,23,7,
11121,1340,24,7,
11122,1340,25,7,
11123,1340,26,7,
11124,1340,27,7,
11125,1340,28,7,
11126,1340,29,7,
11127,1340,30,7,
11128,1340,31,7,
12927,1340,1,8,
12928,1340,2,8,
12929,1340,3,8,
12930,1340,4,8,
12931,1340,5,8,0.02
12932,1340,6,8,0.04
12933,1340,7,8,0.04
12934,1340,8,8,0.04
12935,1340,9,8,0.04
12936,1340,10,8,0.04
12937,1340,11,8,0.04
12938,1340,12,8,0.04
12939,1340,13,8,0.06
12940,1340,14,8,0.06
12941,1340,15,8,0.06
12942,1340,16,8,0.06
12943,1340,17,8,0.06
12944,1340,18,8,0.06
12945,1340,19,8,0.06
12946,1340,20,8,0.06
12947,1340,21,8,0.06
12948,1340,22,8,0.07
12949,1340,23,8,0.07
12950,1340,24,8,0.07
12951,1340,25,8,0.07
12952,1340,26,8,0.07
12953,1340,27,8,0.07
12954,1340,28,8,0.07
12955,1340,29,8,0.07
12956,1340,30,8,0.07
12957,1340,31,8,
14756,1340,1,9,0.07
14757,1340,2,9,5.2
14758,1340,3,9,4.6
14759,1340,4,9,4.1
14760,1340,5,9,3.5
14761,1340,6,9,3.0
14762,1340,7,9,2.0
14763,1340,8,9,1.6
14764,1340,9,9,1.4
14765,1340,10,9,1.4
14766,1340,11,9,1.5
14767,1340,12,9,1.2
14768,1340,13,9,0.98
14769,1340,14,9,0.74
14770,1340,15,9,0.56
14771,1340,16,9,0.25
14772,1340,17,9,0.34
14773,1340,18,9,0.53
14774,1340,19,9,0.62
14775,1340,20,9,0.71
14776,1340,21,9,0.56
14777,1340,22,9,0.56
14778,1340,23,9,0.53
14779,1340,24,9,0.59
14780,1340,25,9,0.59
14781,1340,26,9,0.59
14782,1340,27,9,0.62
14783,1340,28,9,0.65
14784,1340,29,9,0.62
14785,1340,30,9,0.65
14786,1340,31,9,
16585,1340,1,10,0.88
16586,1340,2,10,0.94
16587,1340,3,10,1.4
16588,1340,4,10,1.7
16589,1340,5,10,1.7
16590,1340,6,10,1.8
16591,1340,7,10,1.8
16592,1340,8,10,1.8
16593,1340,9,10,1.8
16594,1340,10,10,1.8
16595,1340,11,10,1.8
16596,1340,12,10,1.6
16597,1340,13,10,1.8
16598,1340,14,10,1.7
16599,1340,15,10,1.8
16600,1340,16,10,1.8
16601,1340,17,10,1.8
16602,1340,18,10,1.8
16603,1340,19,10,1.8
16604,1340,20,10,1.8
16605,1340,21,10,1.9
16606,1340,22,10,2.1
16607,1340,23,10,2.2
16608,1340,24,10,2.6
16609,1340,25,10,2.8
16610,1340,26,10,2.7
16611,1340,27,10,2.9
16612,1340,28,10,3.1
16613,1340,29,10,3.2
16614,1340,30,10,3.0
16615,1340,31,10,
18414,1340,1,11,3.3
18415,1340,2,11,3.2
18416,1340,3,11,3.0
18417,1340,4,11,3.2
18418,1340,5,11,3.2
18419,1340,6,11,3.0
18420,1340,7,11,2.5
18421,1340,8,11,2.0
18422,1340,9,11,2.5
18423,1340,10,11,2.5
18424,1340,11,11,2.6
18425,1340,12,11,2.7
18426,1340,13,11,3.1
18427,1340,14,11,3.2
18428,1340,15,11,3.2
18429,1340,16,11,3.4
18430,1340,17,11,4.1
18431,1340,18,11,4.8
18432,1340,19,11,5.0
18433,1340,20,11,4.6
18434,1340,21,11,5.0
18435,1340,22,11,4.6
18436,1340,23,11,4.8
18437,1340,24,11,4.7
18438,1340,25,11,4.9
18439,1340,26,11,4.9
18440,1340,27,11,4.9
18441,1340,28,11,6.2
18442,1340,29,11,8.0
18443,1340,30,11,10.0
18444,1340,31,11,
20243,1340,1,12,11.0
20244,1340,2,12,11.0
20245,1340,3,12,7.7
20246,1340,4,12,7.0
20247,1340,5,12,7.0
20248,1340,6,12,6.7
20249,1340,7,12,6.4
20250,1340,8,12,6.4
20251,1340,9,12,6.8
20252,1340,10,12,7.3
20253,1340,11,12,7.2
20254,1340,12,12,7.0
20255,1340,13,12,7.0
20256,1340,14,12,7.2
20257,1340,15,12,7.8
20258,1340,16,12,8.0
20259,1340,17,12,8.1
20260,1340,18,12,9.4
20261,1340,19,12,10.0
20262,1340,20,12,13.0
20263,1340,21,12,11.0
20264,1340,22,12,9.7
20265,1340,23,12,9.3
20266,1340,24,12,9.1
20267,1340,25,12,9.1
20268,1340,26,12,10.0
20269,1340,27,12,13.0
20270,1340,28,12,15.0
20271,1340,29,12,30.0
20272,1340,30,12,
20273,1340,31,12,
155,1341,1,1,12.0
156,1341,2,1,12.0
157,1341,3,1,10.0
158,1341,4,1,10.0
159,1341,5,1,10.0
160,1341,6,1,11.0
161,1341,7,1,14.0
162,1341,8,1,15.0
163,1341,9,1,15.0
164,1341,10,1,15.0
165,1341,11,1,19.0
166,1341,12,1,15.0
167,1341,13,1,15.0
168,1341,14,1,15.0
169,1341,15,1,21.0
170,1341,16,1,22.0
171,1341,17,1,31.0
172,1341,18,1,34.0
173,1341,19,1,35.0
174,1341,20,1,59.0
175,1341,21,1,75.0
176,1341,22,1,71.0
177,1341,23,1,71.0
178,1341,24,1,55.0
179,1341,25,1,44.0
180,1341,26,1,39.0
181,1341,27,1,36.0
182,1341,28,1,36.0
183,1341,29,1,36.0
184,1341,30,1,38.0
185,1341,31,1,37.0
1984,1341,1,2,33.0
1985,1341,2,2,31.0
1986,1341,3,2,39.0
1987,1341,4,2,42.0
1988,1341,5,2,50.0
1989,1341,6,2,50.0
1990,1341,7,2,45.0
1991,1341,8,2,44.0
1992,1341,9,2,48.0
1993,1341,10,2,48.0
1994,1341,11,2,41.0
1995,1341,12,2,40.0
1996,1341,13,2,34.0
1997,1341,14,2,31.0
1998,1341,15,2,33.0
1999,1341,16,2,32.0
2000,1341,17,2,33.0
2001,1341,18,2,36.0
2002,1341,19,2,50.0
2003,1341,20,2,43.0
2004,1341,21,2,50.0
2005,1341,22,2,52.0
2006,1341,23,2,51.0
2007,1341,24,2,55.0
2008,1341,25,2,58.0
2009,1341,26,2,70.0
2010,1341,27,2,77.0
2011,1341,28,2,75.0
2012,1341,29,2,58.0
2013,1341,30,2,59.0
2014,1341,31,2,60.0
3813,1341,1,3,60.0
3814,1341,2,3,58.0
3815,1341,3,3,56.0
3816,1341,4,3,58.0
3817,1341,5,3,59.0
3818,1341,6,3,58.0
3819,1341,7,3,57.0
3820,1341,8,3,58.0
3821,1341,9,3,55.0
3822,1341,10,3,54.0
3823,1341,11,3,55.0
3824,1341,12,3,58.0
3825,1341,13,3,60.0
3826,1341,14,3,59.0
3827,1341,15,3,60.0
3828,1341,16,3,58.0
3829,1341,17,3,54.0
3830,1341,18,3,54.0
3831,1341,19,3,52.0
3832,1341,20,3,51.0
3833,1341,21,3,51.0
3834,1341,22,3,46.0
3835,1341,23,3,41.0
3836,1341,24,3,36.0
3837,1341,25,3,34.0
3838,1341,26,3,33.0
3839,1341,27,3,31.0
3840,1341,28,3,28.0
3841,1341,29,3,26.0
3842,1341,30,3,25.0
3843,1341,31,3,24.0
5642,1341,1,4,24.0
5643,1341,2,4,22.0
5644,1341,3,4,22.0
5645,1341,4,4,21.0
5646,1341,5,4,19.0
5647,1341,6,4,21.0
5648,1341,7,4,17.0
5649,1341,8,4,16.0
5650,1341,9,4,20.0
5651,1341,10,4,19.0
5652,1341,11,4,20.0
5653,1341,12,4,16.0
5654,1341,13,4,16.0
5655,1341,14,4,14.0
5656,1341,15,4,14.0
5657,1341,16,4,14.0
5658,1341,17,4,13.0
5659,1341,18,4,13.0
5660,1341,19,4,13.0
5661,1341,20,4,13.0
5662,1341,21,4,13.0
5663,1341,22,4,13.0
5664,1341,23,4,13.0
5665,1341,24,4,13.0
5666,1341,25,4,13.0
5667,1341,26,4,12.0
5668,1341,27,4,11.0
5669,1341,28,4,9.7
5670,1341,29,4,7.8
5671,1341,30,4,7.5
5672,1341,31,4,7.5
7471,1341,1,5,4.4
7472,1341,2,5,4.4
7473,1341,3,5,3.7
7474,1341,4,5,3.7
7475,1341,5,5,3.7
7476,1341,6,5,3.0
7477,1341,7,5,3.0
7478,1341,8,5,3.0
7479,1341,9,5,3.0
7480,1341,10,5,3.0
7481,1341,11,5,1.8
7482,1341,12,5,2.4
7483,1341,13,5,2.4
7484,1341,14,5,1.8
7485,1341,15,5,1.8
7486,1341,16,5,1.4
7487,1341,17,5,1.1
7488,1341,18,5,0.88
7489,1341,19,5,0.82
7490,1341,20,5,0.77
7491,1341,21,5,0.71
7492,1341,22,5,0.53
7493,1341,23,5,0.53
7494,1341,24,5,0.53
7495,1341,25,5,0.47
7496,1341,26,5,0.47
7497,1341,27,5,1.1
7498,1341,28,5,1.6
7499,1341,29,5,1.6
7500,1341,30,5,1.6
7501,1341,31,5,1.6
9300,1341,1,6,1.5
9301,1341,2,6,1.5
9302,1341,3,6,1.5
9303,1341,4,6,1.1
9304,1341,5,6,0.75
9305,1341,6,6,0.1
9306,1341,7,6,0.1
9307,1341,8,6,0.1
9308,1341,9,6,0.25
9309,1341,10,6,0.25
9310,1341,11,6,0.25
9311,1341,12,6,0.21
9312,1341,13,6,0.16
9313,1341,14,6,0.15
9314,1341,15,6,0.15
9315,1341,16,6,0.12
9316,1341,17,6,0.11
9317,1341,18,6,0.11
9318,1341,19,6,0.12
9319,1341,20,6,0.12
9320,1341,21,6,0.12
9321,1341,22,6,0.12
