,sal,rooz,Month,shahar_Debi
2456,1388,8,3,0.0
2457,1388,9,3,0.0
2458,1388,10,3,0.0
2459,1388,11,3,0.0
2460,1388,12,3,0.426
2461,1388,13,3,0.09
2462,1388,14,3,0.0
2463,1388,15,3,1.08
2464,1388,16,3,0.698
2465,1388,17,3,1.01
2466,1388,18,3,0.521
2467,1388,19,3,1.15
2468,1388,20,3,0.85
2469,1388,21,3,0.718
2470,1388,22,3,0.057
2471,1388,23,3,0.029
2472,1388,24,3,0.029
2473,1388,25,3,0.699
2474,1388,26,3,0.331
2475,1388,27,3,5.39
2476,1388,28,3,2.36
2477,1388,29,3,4.7
2478,1388,30,3,3.83
2479,1388,31,3,9.21
3379,1388,1,4,8.41
3380,1388,2,4,0.093
3381,1388,3,4,0.053
3382,1388,4,4,0.029
3383,1388,5,4,0.0
3384,1388,6,4,0.0
3385,1388,7,4,0.0
3386,1388,8,4,0.0
3387,1388,9,4,0.0
3388,1388,10,4,0.576
3389,1388,11,4,1.39
3390,1388,12,4,1.78
3391,1388,13,4,1.78
3392,1388,14,4,2.38
3393,1388,15,4,1.91
3394,1388,16,4,2.69
3395,1388,17,4,3.46
3396,1388,18,4,3.57
3397,1388,19,4,3.32
3398,1388,20,4,0.8
3399,1388,21,4,0.233
3400,1388,22,4,0.127
3401,1388,23,4,0.075
3402,1388,24,4,0.0
3403,1388,25,4,0.0
3404,1388,26,4,0.0
3405,1388,27,4,0.0
3406,1388,28,4,3.27
3407,1388,29,4,2.69
3408,1388,30,4,2.3
3409,1388,31,4,0.881
4309,1388,1,5,0.161
4310,1388,2,5,0.021
4311,1388,3,5,0.572
4312,1388,4,5,0.986
4313,1388,5,5,2.2
4314,1388,6,5,2.1
4315,1388,7,5,0.718
4316,1388,8,5,0.047
4317,1388,9,5,0.0
4318,1388,10,5,0.0
4319,1388,11,5,0.0
4320,1388,12,5,0.0
4321,1388,13,5,0.0
4322,1388,14,5,0.0
4323,1388,15,5,0.0
4324,1388,16,5,0.0
4325,1388,17,5,0.0
4326,1388,18,5,1.04
4327,1388,19,5,0.692
4328,1388,20,5,0.461
4329,1388,21,5,0.461
4330,1388,22,5,0.377
4331,1388,23,5,0.425
4332,1388,24,5,0.65
4333,1388,25,5,0.772
4334,1388,26,5,0.643
4335,1388,27,5,0.036
4336,1388,28,5,0.0
4337,1388,29,5,0.0
4338,1388,30,5,0.0
4339,1388,31,5,0.0
5239,1388,1,6,0.0
5240,1388,2,6,0.0
5241,1388,3,6,0.0
5242,1388,4,6,0.0
5243,1388,5,6,0.0
5244,1388,6,6,0.0
5245,1388,7,6,0.0
5246,1388,8,6,0.0
5247,1388,9,6,0.0
5248,1388,10,6,0.0
5249,1388,11,6,0.0
5250,1388,12,6,0.0
5251,1388,13,6,0.0
5252,1388,14,6,0.0
5253,1388,15,6,0.0
5254,1388,16,6,0.0
5255,1388,17,6,0.0
5256,1388,18,6,0.0
5257,1388,19,6,0.0
5258,1388,20,6,0.0
5259,1388,21,6,0.0
5260,1388,22,6,0.0
5261,1388,23,6,0.0
5262,1388,24,6,0.0
5263,1388,25,6,8.09
5264,1388,26,6,0.0
5265,1388,27,6,0.0
5266,1388,28,6,0.0
5267,1388,29,6,0.0
5268,1388,30,6,0.0
5269,1388,31,6,0.0
6169,1388,1,7,2.13
6170,1388,2,7,0.564
6171,1388,3,7,0.163
6172,1388,4,7,0.226
6173,1388,5,7,1.09
6174,1388,6,7,1.46
6175,1388,7,7,0.116
6176,1388,8,7,0.204
6177,1388,9,7,0.15
6178,1388,10,7,0.0
6179,1388,11,7,0.0
6180,1388,12,7,0.0
6181,1388,13,7,0.0
6182,1388,14,7,0.0
6183,1388,15,7,0.0
6184,1388,16,7,0.0
6185,1388,17,7,0.0
6186,1388,18,7,0.0
6187,1388,19,7,0.0
6188,1388,20,7,0.0
6189,1388,21,7,0.0
6190,1388,22,7,0.0
6191,1388,23,7,0.0
6192,1388,24,7,0.0
6193,1388,25,7,0.0
6194,1388,26,7,0.0
6195,1388,27,7,0.0
6196,1388,28,7,0.0
6197,1388,29,7,0.0
6198,1388,30,7,0.0
6199,1388,31,7,
7099,1388,1,8,0.0
7100,1388,2,8,0.0
7101,1388,3,8,0.0
7102,1388,4,8,0.0
7103,1388,5,8,0.0
7104,1388,6,8,0.0
7105,1388,7,8,0.0
7106,1388,8,8,0.0
7107,1388,9,8,0.866
7108,1388,10,8,7.97
7109,1388,11,8,22.3
7110,1388,12,8,2.0
7111,1388,13,8,1.4
7112,1388,14,8,1.36
7113,1388,15,8,0.387
7114,1388,16,8,0.349
7115,1388,17,8,0.551
7116,1388,18,8,0.573
7117,1388,19,8,0.668
7118,1388,20,8,0.901
7119,1388,21,8,0.794
7120,1388,22,8,0.204
7121,1388,23,8,0.298
7122,1388,24,8,1.07
7123,1388,25,8,0.331
7124,1388,26,8,0.597
7125,1388,27,8,7.17
7126,1388,28,8,1.57
7127,1388,29,8,0.988
7128,1388,30,8,0.988
7129,1388,31,8,
8029,1388,1,9,0.82
8030,1388,2,9,0.929
8031,1388,3,9,0.847
8032,1388,4,9,0.82
8033,1388,5,9,0.793
8034,1388,6,9,0.911
8035,1388,7,9,0.929
8036,1388,8,9,0.377
8037,1388,9,9,0.683
8038,1388,10,9,0.297
8039,1388,11,9,0.152
8040,1388,12,9,0.126
8041,1388,13,9,0.182
8042,1388,14,9,0.264
8043,1388,15,9,0.297
8044,1388,16,9,0.281
8045,1388,17,9,0.668
8046,1388,18,9,0.37
8047,1388,19,9,0.0
8048,1388,20,9,0.0
8049,1388,21,9,0.0
8050,1388,22,9,0.0
8051,1388,23,9,0.0
8052,1388,24,9,0.075
8053,1388,25,9,0.093
8054,1388,26,9,0.165
8055,1388,27,9,0.729
8056,1388,28,9,0.668
8057,1388,29,9,0.847
8058,1388,30,9,0.847
8059,1388,31,9,
8959,1388,1,10,0.874
8960,1388,2,10,0.847
8961,1388,3,10,0.104
8962,1388,4,10,0.126
8963,1388,5,10,0.15
8964,1388,6,10,0.176
8965,1388,7,10,0.331
8966,1388,8,10,0.35
8967,1388,9,10,0.622
8968,1388,10,10,0.941
8969,1388,11,10,0.695
8970,1388,12,10,0.221
8971,1388,13,10,0.162
8972,1388,14,10,0.074
8973,1388,15,10,0.074
8974,1388,16,10,0.058
8975,1388,17,10,0.042
8976,1388,18,10,0.1
8977,1388,19,10,0.435
8978,1388,20,10,0.486
8979,1388,21,10,0.425
8980,1388,22,10,0.486
8981,1388,23,10,0.668
8982,1388,24,10,0.668
8983,1388,25,10,0.767
8984,1388,26,10,0.643
8985,1388,27,10,0.529
8986,1388,28,10,0.465
8987,1388,29,10,0.573
8988,1388,30,10,0.597
8989,1388,31,10,
9889,1388,1,11,0.529
9890,1388,2,11,0.597
9891,1388,3,11,0.386
9892,1388,4,11,0.45
9893,1388,5,11,1.22
9894,1388,6,11,0.534
9895,1388,7,11,0.426
9896,1388,8,11,0.264
9897,1388,9,11,0.491
9898,1388,10,11,0.554
9899,1388,11,11,0.445
9900,1388,12,11,0.508
9901,1388,13,11,0.596
9902,1388,14,11,0.393
9903,1388,15,11,0.281
9904,1388,16,11,0.425
9905,1388,17,11,0.426
9906,1388,18,11,0.619
9907,1388,19,11,0.445
9908,1388,20,11,0.465
9909,1388,21,11,0.507
9910,1388,22,11,0.465
9911,1388,23,11,0.264
9912,1388,24,11,0.508
9913,1388,25,11,0.445
9914,1388,26,11,0.373
9915,1388,27,11,0.126
9916,1388,28,11,0.152
9917,1388,29,11,0.281
9918,1388,30,11,0.264
9919,1388,31,11,
10819,1388,1,12,0.264
10820,1388,2,12,0.368
10821,1388,3,12,0.566
10822,1388,4,12,0.718
10823,1388,5,12,0.209
10824,1388,6,12,0.036
10825,1388,7,12,0.014
10826,1388,8,12,0.03
10827,1388,9,12,0.09
10828,1388,10,12,0.219
10829,1388,11,12,0.544
10830,1388,12,12,0.029
10831,1388,13,12,0.2
10832,1388,14,12,0.036
10833,1388,15,12,0.049
10834,1388,16,12,0.214
10835,1388,17,12,0.116
10836,1388,18,12,0.036
10837,1388,19,12,0.018
10838,1388,20,12,0.023
10839,1388,21,12,0.018
10840,1388,22,12,0.014
10841,1388,23,12,0.011
10842,1388,24,12,0.004
10843,1388,25,12,0.034
10844,1388,26,12,0.232
10845,1388,27,12,0.079
10846,1388,28,12,1.95
10847,1388,29,12,1.43
10848,1388,30,12,
10849,1388,31,12,
620,1389,1,1,0.276
621,1389,2,1,0.266
622,1389,3,1,0.239
623,1389,4,1,0.239
624,1389,5,1,0.239
625,1389,6,1,0.239
626,1389,7,1,0.239
627,1389,8,1,0.239
628,1389,9,1,0.267
629,1389,10,1,0.266
630,1389,11,1,0.257
631,1389,12,1,0.257
632,1389,13,1,0.222
633,1389,14,1,0.19
634,1389,15,1,0.19
635,1389,16,1,2.37
636,1389,17,1,0.47
637,1389,18,1,0.176
638,1389,19,1,0.199
639,1389,20,1,0.191
640,1389,21,1,0.206
641,1389,22,1,0.206
642,1389,23,1,0.908
643,1389,24,1,0.482
644,1389,25,1,0.276
645,1389,26,1,0.257
646,1389,27,1,0.257
647,1389,28,1,0.276
648,1389,29,1,0.363
649,1389,30,1,0.47
650,1389,31,1,0.223
1550,1389,1,2,0.222
1551,1389,2,2,1.97
1552,1389,3,2,9.59
1553,1389,4,2,1.63
1554,1389,5,2,0.632
1555,1389,6,2,0.744
1556,1389,7,2,1.41
1557,1389,8,2,0.931
1558,1389,9,2,0.996
1559,1389,10,2,0.99
1560,1389,11,2,1.61
1561,1389,12,2,0.932
1562,1389,13,2,0.626
1563,1389,14,2,0.632
1564,1389,15,2,0.797
1565,1389,16,2,0.584
1566,1389,17,2,0.525
1567,1389,18,2,0.623
1568,1389,19,2,0.397
1569,1389,20,2,0.353
1570,1389,21,2,0.527
1571,1389,22,2,0.222
1572,1389,23,2,0.222
1573,1389,24,2,0.222
1574,1389,25,2,0.222
1575,1389,26,2,0.0
1576,1389,27,2,0.0
1577,1389,28,2,0.0
1578,1389,29,2,6.26
1579,1389,30,2,5.81
1580,1389,31,2,0.223
2480,1389,1,3,0.0
2481,1389,2,3,0.0
2482,1389,3,3,0.0
2483,1389,4,3,0.0
2484,1389,5,3,0.762
2485,1389,6,3,0.524
2486,1389,7,3,0.613
2487,1389,8,3,0.417
2488,1389,9,3,0.37
2489,1389,10,3,0.359
2490,1389,11,3,0.356
2491,1389,12,3,0.285
2492,1389,13,3,0.316
2493,1389,14,3,0.316
2494,1389,15,3,0.348
2495,1389,16,3,0.308
2496,1389,17,3,0.0
2497,1389,18,3,0.0
2498,1389,19,3,1.63
2499,1389,20,3,0.643
2500,1389,21,3,1.54
2501,1389,22,3,0.971
2502,1389,23,3,0.276
2503,1389,24,3,0.0
2504,1389,25,3,0.0
2505,1389,26,3,0.0
2506,1389,27,3,0.0
2507,1389,28,3,0.0
2508,1389,29,3,0.895
2509,1389,30,3,0.287
2510,1389,31,3,0.0
3410,1389,1,4,0.0
3411,1389,2,4,0.0
3412,1389,3,4,0.0
3413,1389,4,4,0.0
3414,1389,5,4,0.313
3415,1389,6,4,0.632
3416,1389,7,4,0.523
3417,1389,8,4,0.51
3418,1389,9,4,0.456
3419,1389,10,4,0.319
3420,1389,11,4,0.0
3421,1389,12,4,0.257
3422,1389,13,4,0.749
3423,1389,14,4,0.774
3424,1389,15,4,0.726
3425,1389,16,4,0.582
3426,1389,17,4,0.348
3427,1389,18,4,0.595
3428,1389,19,4,0.664
3429,1389,20,4,0.363
3430,1389,21,4,0.384
3431,1389,22,4,0.363
3432,1389,23,4,0.287
3433,1389,24,4,0.285
3434,1389,25,4,0.276
3435,1389,26,4,0.541
3436,1389,27,4,0.799
3437,1389,28,4,1.0
3438,1389,29,4,0.523
3439,1389,30,4,0.496
3440,1389,31,4,0.297
4340,1389,1,5,0.568
4341,1389,2,5,0.266
4342,1389,3,5,0.839
4343,1389,4,5,1.08
4344,1389,5,5,0.138
4345,1389,6,5,0.128
4346,1389,7,5,0.128
4347,1389,8,5,0.382
4348,1389,9,5,0.337
4349,1389,10,5,0.327
4350,1389,11,5,0.128
4351,1389,12,5,0.128
4352,1389,13,5,0.128
4353,1389,14,5,0.835
4354,1389,15,5,0.554
4355,1389,16,5,0.337
4356,1389,17,5,0.337
4357,1389,18,5,0.394
4358,1389,19,5,0.598
4359,1389,20,5,0.419
4360,1389,21,5,0.295
4361,1389,22,5,0.762
4362,1389,23,5,1.41
4363,1389,24,5,1.2
4364,1389,25,5,0.666
4365,1389,26,5,0.337
4366,1389,27,5,0.0
4367,1389,28,5,0.0
4368,1389,29,5,0.0
4369,1389,30,5,0.0
4370,1389,31,5,0.0
5270,1389,1,6,0.0
5271,1389,2,6,0.394
5272,1389,3,6,0.0
5273,1389,4,6,0.0
5274,1389,5,6,0.482
5275,1389,6,6,0.537
5276,1389,7,6,2.19
5277,1389,8,6,1.26
5278,1389,9,6,0.384
5279,1389,10,6,0.0
5280,1389,11,6,0.0
5281,1389,12,6,0.0
5282,1389,13,6,0.0
5283,1389,14,6,0.709
5284,1389,15,6,0.873
5285,1389,16,6,0.798
5286,1389,17,6,0.667
5287,1389,18,6,0.763
5288,1389,19,6,0.537
5289,1389,20,6,0.762
5290,1389,21,6,0.215
5291,1389,22,6,0.0
5292,1389,23,6,0.0
5293,1389,24,6,0.0
5294,1389,25,6,0.0
5295,1389,26,6,0.0
5296,1389,27,6,0.0
5297,1389,28,6,0.0
5298,1389,29,6,0.0
5299,1389,30,6,0.0
5300,1389,31,6,0.538
6200,1389,1,7,1.35
6201,1389,2,7,0.34
6202,1389,3,7,0.095
6203,1389,4,7,0.0
6204,1389,5,7,0.0
6205,1389,6,7,0.0
6206,1389,7,7,0.0
6207,1389,8,7,0.0
6208,1389,9,7,0.0
6209,1389,10,7,0.0
6210,1389,11,7,0.0
6211,1389,12,7,0.0
6212,1389,13,7,0.0
6213,1389,14,7,0.0
6214,1389,15,7,0.0
6215,1389,16,7,0.0
6216,1389,17,7,0.0
6217,1389,18,7,0.0
6218,1389,19,7,0.0
6219,1389,20,7,0.0
6220,1389,21,7,0.0
6221,1389,22,7,0.0
6222,1389,23,7,0.0
6223,1389,24,7,0.0
6224,1389,25,7,0.0
6225,1389,26,7,0.0
6226,1389,27,7,0.651
6227,1389,28,7,0.774
6228,1389,29,7,0.932
6229,1389,30,7,0.442
6230,1389,31,7,
7130,1389,1,8,1.31
7131,1389,2,8,0.222
7132,1389,3,8,0.0
7133,1389,4,8,0.0
7134,1389,5,8,0.0
7135,1389,6,8,0.0
7136,1389,7,8,0.0
7137,1389,8,8,0.0
7138,1389,9,8,0.0
7139,1389,10,8,0.0
7140,1389,11,8,0.0
7141,1389,12,8,0.0
7142,1389,13,8,0.0
7143,1389,14,8,0.0
7144,1389,15,8,0.0
7145,1389,16,8,0.0
7146,1389,17,8,0.0
7147,1389,18,8,0.0
7148,1389,19,8,0.0
7149,1389,20,8,0.0
7150,1389,21,8,0.0
7151,1389,22,8,0.0
7152,1389,23,8,0.0
7153,1389,24,8,0.0
7154,1389,25,8,0.0
7155,1389,26,8,0.0
7156,1389,27,8,0.0
7157,1389,28,8,0.0
7158,1389,29,8,0.0
7159,1389,30,8,0.0
7160,1389,31,8,
8060,1389,1,9,0.0
8061,1389,2,9,0.872
8062,1389,3,9,0.891
8063,1389,4,9,0.743
8064,1389,5,9,0.709
8065,1389,6,9,0.643
8066,1389,7,9,0.23
8067,1389,8,9,0.0
8068,1389,9,9,0.0
8069,1389,10,9,0.0
8070,1389,11,9,0.0
8071,1389,12,9,0.0
8072,1389,13,9,0.0
8073,1389,14,9,0.0
8074,1389,15,9,0.0
8075,1389,16,9,0.0
8076,1389,17,9,0.0
8077,1389,18,9,0.0
8078,1389,19,9,0.0
8079,1389,20,9,0.0
8080,1389,21,9,0.0
8081,1389,22,9,0.0
8082,1389,23,9,0.119
8083,1389,24,9,0.239
8084,1389,25,9,0.23
8085,1389,26,9,0.183
8086,1389,27,9,0.19
8087,1389,28,9,0.19
8088,1389,29,9,0.19
8089,1389,30,9,0.19
8090,1389,31,9,
8990,1389,1,10,0.0
8991,1389,2,10,0.0
8992,1389,3,10,0.0
8993,1389,4,10,0.0
8994,1389,5,10,0.0
8995,1389,6,10,0.0
8996,1389,7,10,0.0
8997,1389,8,10,0.0
8998,1389,9,10,0.0
8999,1389,10,10,0.0
9000,1389,11,10,0.0
9001,1389,12,10,0.0
9002,1389,13,10,0.0
9003,1389,14,10,0.643
9004,1389,15,10,0.206
9005,1389,16,10,0.23
9006,1389,17,10,0.316
9007,1389,18,10,0.384
9008,1389,19,10,0.297
9009,1389,20,10,0.316
9010,1389,21,10,0.276
9011,1389,22,10,0.24
9012,1389,23,10,0.222
9013,1389,24,10,0.222
9014,1389,25,10,0.222
9015,1389,26,10,0.222
9016,1389,27,10,0.222
9017,1389,28,10,0.222
9018,1389,29,10,0.222
9019,1389,30,10,0.222
9020,1389,31,10,
9920,1389,1,11,0.222
9921,1389,2,11,0.222
9922,1389,3,11,0.222
9923,1389,4,11,0.222
9924,1389,5,11,0.222
9925,1389,6,11,0.456
9926,1389,7,11,0.525
9927,1389,8,11,0.266
9928,1389,9,11,0.359
9929,1389,10,11,0.222
9930,1389,11,11,0.47
9931,1389,12,11,0.412
9932,1389,13,11,0.222
9933,1389,14,11,0.222
9934,1389,15,11,0.222
9935,1389,16,11,0.222
9936,1389,17,11,0.222
9937,1389,18,11,0.222
9938,1389,19,11,0.222
9939,1389,20,11,0.222
9940,1389,21,11,0.222
9941,1389,22,11,0.222
9942,1389,23,11,0.222
9943,1389,24,11,0.222
9944,1389,25,11,0.222
9945,1389,26,11,0.222
9946,1389,27,11,0.214
9947,1389,28,11,0.222
9948,1389,29,11,0.222
9949,1389,30,11,0.222
9950,1389,31,11,
10850,1389,1,12,0.222
10851,1389,2,12,0.222
10852,1389,3,12,0.295
10853,1389,4,12,0.222
10854,1389,5,12,0.222
10855,1389,6,12,0.222
10856,1389,7,12,0.206
10857,1389,8,12,0.456
10858,1389,9,12,0.286
10859,1389,10,12,0.298
10860,1389,11,12,0.198
10861,1389,12,12,0.266
10862,1389,13,12,0.285
10863,1389,14,12,0.19
10864,1389,15,12,0.176
10865,1389,16,12,0.176
10866,1389,17,12,0.934
10867,1389,18,12,1.15
10868,1389,19,12,1.16
10869,1389,20,12,0.677
10870,1389,21,12,0.537
10871,1389,22,12,0.842
10872,1389,23,12,0.932
10873,1389,24,12,0.789
10874,1389,25,12,0.765
10875,1389,26,12,0.496
10876,1389,27,12,0.442
10877,1389,28,12,0.417
10878,1389,29,12,0.43
10879,1389,30,12,
10880,1389,31,12,
651,1390,1,1,0.669
652,1390,2,1,2.24
653,1390,3,1,3.54
654,1390,4,1,2.34
655,1390,5,1,1.62
656,1390,6,1,0.243
657,1390,7,1,0.384
658,1390,8,1,0.507
659,1390,9,1,0.579
660,1390,10,1,0.485
661,1390,11,1,0.362
662,1390,12,1,0.308
663,1390,13,1,24.5
664,1390,14,1,26.2
665,1390,15,1,0.463
666,1390,16,1,0.308
667,1390,17,1,0.326
668,1390,18,1,0.275
669,1390,19,1,0.108
670,1390,20,1,0.443
671,1390,21,1,1.38
672,1390,22,1,1.13
673,1390,23,1,2.18
674,1390,24,1,2.34
675,1390,25,1,1.32
676,1390,26,1,1.66
677,1390,27,1,1.46
678,1390,28,1,0.421
679,1390,29,1,1.76
680,1390,30,1,1.11
681,1390,31,1,0.916
1581,1390,1,2,1.04
1582,1390,2,2,1.04
1583,1390,3,2,0.326
1584,1390,4,2,0.201
1585,1390,5,2,0.0
1586,1390,6,2,0.0
1587,1390,7,2,0.326
1588,1390,8,2,0.477
1589,1390,9,2,0.525
1590,1390,10,2,0.0
1591,1390,11,2,0.0
1592,1390,12,2,0.0
1593,1390,13,2,0.0
1594,1390,14,2,0.0
1595,1390,15,2,0.162
1596,1390,16,2,0.0
1597,1390,17,2,0.0
1598,1390,18,2,0.914
1599,1390,19,2,0.0
1600,1390,20,2,0.0
1601,1390,21,2,0.0
1602,1390,22,2,2.42
1603,1390,23,2,0.744
1604,1390,24,2,0.2
1605,1390,25,2,0.139
1606,1390,26,2,0.065
1607,1390,27,2,0.04
1608,1390,28,2,0.034
1609,1390,29,2,0.117
1610,1390,30,2,0.402
1611,1390,31,2,0.1
2511,1390,1,3,0.034
2512,1390,2,3,0.021
2513,1390,3,3,0.049
2514,1390,4,3,0.009
2515,1390,5,3,0.011
2516,1390,6,3,0.011
2517,1390,7,3,0.009
2518,1390,8,3,0.009
2519,1390,9,3,0.322
2520,1390,10,3,0.025
2521,1390,11,3,0.025
2522,1390,12,3,0.021
2523,1390,13,3,0.003
2524,1390,14,3,3.66
2525,1390,15,3,2.13
2526,1390,16,3,3.77
2527,1390,17,3,0.025
2528,1390,18,3,0.021
2529,1390,19,3,0.021
2530,1390,20,3,0.0
2531,1390,21,3,0.0
2532,1390,22,3,0.0
2533,1390,23,3,0.017
2534,1390,24,3,0.017
2535,1390,25,3,0.017
2536,1390,26,3,0.139
2537,1390,27,3,1.19
2538,1390,28,3,0.039
2539,1390,29,3,1.36
2540,1390,30,3,0.463
2541,1390,31,3,0.259
3441,1390,1,4,0.139
3442,1390,2,4,0.046
3443,1390,3,4,0.018
3444,1390,4,4,0.006
3445,1390,5,4,0.004
3446,1390,6,4,0.003
3447,1390,7,4,0.003
3448,1390,8,4,0.007
3449,1390,9,4,1.37
3450,1390,10,4,1.03
3451,1390,11,4,0.486
3452,1390,12,4,0.515
3453,1390,13,4,0.401
3454,1390,14,4,1.3
3455,1390,15,4,4.96
3456,1390,16,4,2.56
3457,1390,17,4,4.24
3458,1390,18,4,2.22
3459,1390,19,4,4.28
3460,1390,20,4,2.68
3461,1390,21,4,4.8
3462,1390,22,4,6.22
3463,1390,23,4,5.49
3464,1390,24,4,6.18
3465,1390,25,4,0.746
3466,1390,26,4,0.47
3467,1390,27,4,0.326
3468,1390,28,4,0.362
3469,1390,29,4,0.362
3470,1390,30,4,0.325
3471,1390,31,4,0.259
4371,1390,1,5,0.539
4372,1390,2,5,0.495
4373,1390,3,5,0.291
4374,1390,4,5,4.22
4375,1390,5,5,4.31
4376,1390,6,5,1.72
4377,1390,7,5,0.605
4378,1390,8,5,2.5
4379,1390,9,5,3.28
4380,1390,10,5,3.21
4381,1390,11,5,1.01
4382,1390,12,5,0.402
4383,1390,13,5,0.362
4384,1390,14,5,0.31
4385,1390,15,5,0.325
4386,1390,16,5,0.258
4387,1390,17,5,0.154
4388,1390,18,5,0.046
4389,1390,19,5,0.179
4390,1390,20,5,0.485
4391,1390,21,5,1.66
4392,1390,22,5,3.14
4393,1390,23,5,2.9
4394,1390,24,5,2.67
4395,1390,25,5,2.78
4396,1390,26,5,3.14
4397,1390,27,5,3.02
4398,1390,28,5,3.14
4399,1390,29,5,0.851
4400,1390,30,5,0.325
4401,1390,31,5,0.2
5301,1390,1,6,0.275
5302,1390,2,6,0.243
5303,1390,3,6,0.228
5304,1390,4,6,0.228
5305,1390,5,6,0.214
5306,1390,6,6,0.09
5307,1390,7,6,0.034
5308,1390,8,6,0.034
5309,1390,9,6,0.034
5310,1390,10,6,0.045
5311,1390,11,6,0.045
5312,1390,12,6,3.61
5313,1390,13,6,10.4
5314,1390,14,6,19.4
5315,1390,15,6,12.5
5316,1390,16,6,0.947
5317,1390,17,6,0.329
5318,1390,18,6,0.258
5319,1390,19,6,0.291
5320,1390,20,6,0.139
5321,1390,21,6,0.065
5322,1390,22,6,0.034
5323,1390,23,6,0.0
5324,1390,24,6,0.0
5325,1390,25,6,0.0
5326,1390,26,6,0.0
5327,1390,27,6,0.0
5328,1390,28,6,0.0
5329,1390,29,6,0.0
5330,1390,30,6,0.0
5331,1390,31,6,0.0
6231,1390,1,7,0.923
6232,1390,2,7,0.579
6233,1390,3,7,0.951
6234,1390,4,7,0.824
6235,1390,5,7,3.53
6236,1390,6,7,0.53
6237,1390,7,7,0.098
6238,1390,8,7,0.0
6239,1390,9,7,0.0
6240,1390,10,7,0.0
6241,1390,11,7,0.0
6242,1390,12,7,0.0
6243,1390,13,7,0.0
6244,1390,14,7,0.0
6245,1390,15,7,0.0
6246,1390,16,7,0.0
6247,1390,17,7,0.0
6248,1390,18,7,0.0
6249,1390,19,7,0.0
6250,1390,20,7,0.0
6251,1390,21,7,0.0
6252,1390,22,7,0.869
6253,1390,23,7,0.753
6254,1390,24,7,0.44
6255,1390,25,7,1.53
6256,1390,26,7,3.41
6257,1390,27,7,6.25
6258,1390,28,7,5.87
6259,1390,29,7,11.0
6260,1390,30,7,10.4
6261,1390,31,7,
7161,1390,1,8,0.228
7162,1390,2,8,0.0
7163,1390,3,8,0.0
7164,1390,4,8,0.0
7165,1390,5,8,0.0
7166,1390,6,8,0.0
7167,1390,7,8,2.33
7168,1390,8,8,0.682
7169,1390,9,8,0.343
7170,1390,10,8,0.325
7171,1390,11,8,0.162
7172,1390,12,8,0.0
7173,1390,13,8,0.0
7174,1390,14,8,0.776
7175,1390,15,8,0.201
7176,1390,16,8,0.228
7177,1390,17,8,1.04
7178,1390,18,8,0.428
7179,1390,19,8,0.362
7180,1390,20,8,0.326
7181,1390,21,8,0.326
7182,1390,22,8,0.325
7183,1390,23,8,0.325
7184,1390,24,8,1.09
7185,1390,25,8,1.29
7186,1390,26,8,1.09
7187,1390,27,8,0.629
7188,1390,28,8,0.531
7189,1390,29,8,0.531
7190,1390,30,8,0.531
7191,1390,31,8,
8091,1390,1,9,0.578
8092,1390,2,9,0.489
8093,1390,3,9,0.325
8094,1390,4,9,0.243
8095,1390,5,9,0.275
8096,1390,6,9,0.486
8097,1390,7,9,0.777
8098,1390,8,9,0.233
8099,1390,9,9,0.707
8100,1390,10,9,0.605
8101,1390,11,9,0.486
8102,1390,12,9,0.486
8103,1390,13,9,0.682
8104,1390,14,9,0.797
8105,1390,15,9,0.707
8106,1390,16,9,0.51
8107,1390,17,9,1.04
8108,1390,18,9,0.914
8109,1390,19,9,0.707
8110,1390,20,9,0.707
8111,1390,21,9,0.71
8112,1390,22,9,0.629
8113,1390,23,9,0.507
8114,1390,24,9,0.421
8115,1390,25,9,0.421
8116,1390,26,9,0.402
8117,1390,27,9,0.463
8118,1390,28,9,0.507
8119,1390,29,9,0.463
8120,1390,30,9,0.507
8121,1390,31,9,
9021,1390,1,10,0.442
9022,1390,2,10,0.554
9023,1390,3,10,0.603
9024,1390,4,10,1.11
9025,1390,5,10,0.554
9026,1390,6,10,0.71
9027,1390,7,10,0.793
9028,1390,8,10,0.579
9029,1390,9,10,0.243
9030,1390,10,10,0.582
9031,1390,11,10,0.746
9032,1390,12,10,0.579
9033,1390,13,10,0.53
9034,1390,14,10,0.554
9035,1390,15,10,0.486
9036,1390,16,10,0.766
9037,1390,17,10,0.481
9038,1390,18,10,0.605
9039,1390,19,10,0.554
9040,1390,20,10,0.557
9041,1390,21,10,0.535
9042,1390,22,10,0.68
9043,1390,23,10,0.53
9044,1390,24,10,0.53
9045,1390,25,10,0.507
9046,1390,26,10,0.465
9047,1390,27,10,0.579
9048,1390,28,10,0.362
9049,1390,29,10,0.486
9050,1390,30,10,0.463
9051,1390,31,10,
9951,1390,1,11,0.53
9952,1390,2,11,0.53
9953,1390,3,11,0.53
9954,1390,4,11,0.421
9955,1390,5,11,0.401
9956,1390,6,11,0.53
9957,1390,7,11,0.554
9958,1390,8,11,0.554
9959,1390,9,11,0.326
9960,1390,10,11,0.557
9961,1390,11,11,0.443
9962,1390,12,11,0.489
9963,1390,13,11,0.384
9964,1390,14,11,0.402
9965,1390,15,11,0.291
9966,1390,16,11,0.291
9967,1390,17,11,0.275
9968,1390,18,11,0.291
9969,1390,19,11,0.515
9970,1390,20,11,0.363
9971,1390,21,11,0.402
