,sal,rooz,Month,golman_abShirin_EV
11434,1386,9,9,0.3
11435,1386,10,9,0.5
11436,1386,10,9,0.5
11437,1386,10,9,0.5
11438,1386,11,9,0.5
11439,1386,11,9,0.5
11440,1386,11,9,0.5
11441,1386,12,9,1.4
11442,1386,12,9,1.4
11443,1386,12,9,1.4
11444,1386,13,9,0.7
11445,1386,13,9,0.7
11446,1386,13,9,0.7
11447,1386,14,9,0.5
11448,1386,14,9,0.5
11449,1386,14,9,0.5
11450,1386,15,9,0.3
11451,1386,15,9,0.3
11452,1386,15,9,0.3
11453,1386,16,9,2.5
11454,1386,16,9,2.5
11455,1386,16,9,2.5
11456,1386,17,9,1.0
11457,1386,17,9,1.0
11458,1386,17,9,1.0
11459,1386,18,9,0.9
11460,1386,18,9,0.9
11461,1386,18,9,0.9
11462,1386,19,9,0.5
11463,1386,19,9,0.5
11464,1386,19,9,0.5
11465,1386,20,9,0.5
11466,1386,20,9,0.5
11467,1386,20,9,0.5
11468,1386,21,9,0.7
11469,1386,21,9,0.7
11470,1386,21,9,0.7
11471,1386,22,9,0.3
11472,1386,22,9,0.3
11473,1386,22,9,0.3
11474,1386,23,9,0.7
11475,1386,23,9,0.7
11476,1386,23,9,0.7
11477,1386,24,9,1.0
11478,1386,24,9,1.0
11479,1386,24,9,1.0
11480,1386,25,9,0.7
11481,1386,25,9,0.7
11482,1386,25,9,0.7
11483,1386,26,9,0.9
11484,1386,26,9,0.9
11485,1386,26,9,0.9
11486,1386,27,9,1.5
11487,1386,27,9,1.5
11488,1386,27,9,1.5
11489,1386,28,9,0.8
11490,1386,28,9,0.8
11491,1386,28,9,0.8
11492,1386,29,9,0.5
11493,1386,29,9,0.5
11494,1386,29,9,0.5
11495,1386,30,9,0.2
11496,1386,30,9,0.2
11497,1386,30,9,0.2
11498,1386,31,9,
11499,1386,31,9,
11500,1386,31,9,
12741,1386,1,10,0.0
12742,1386,1,10,0.0
12743,1386,1,10,0.0
12744,1386,2,10,0.0
12745,1386,2,10,0.0
12746,1386,2,10,0.0
12747,1386,3,10,0.0
12748,1386,3,10,0.0
12749,1386,3,10,0.0
12750,1386,4,10,0.0
12751,1386,4,10,0.0
12752,1386,4,10,0.0
12753,1386,5,10,0.0
12754,1386,5,10,0.0
12755,1386,5,10,0.0
12756,1386,6,10,0.0
12757,1386,6,10,0.0
12758,1386,6,10,0.0
12759,1386,7,10,0.0
12760,1386,7,10,0.0
12761,1386,7,10,0.0
12762,1386,8,10,0.0
12763,1386,8,10,0.0
12764,1386,8,10,0.0
12765,1386,9,10,0.0
12766,1386,9,10,0.0
12767,1386,9,10,0.0
12768,1386,10,10,0.0
12769,1386,10,10,0.0
12770,1386,10,10,0.0
12771,1386,11,10,0.0
12772,1386,11,10,0.0
12773,1386,11,10,0.0
12774,1386,12,10,0.0
12775,1386,12,10,0.0
12776,1386,12,10,0.0
12777,1386,13,10,0.0
12778,1386,13,10,0.0
12779,1386,13,10,0.0
12780,1386,14,10,0.0
12781,1386,14,10,0.0
12782,1386,14,10,0.0
12783,1386,15,10,0.0
12784,1386,15,10,0.0
12785,1386,15,10,0.0
12786,1386,16,10,0.0
12787,1386,16,10,0.0
12788,1386,16,10,0.0
12789,1386,17,10,0.0
12790,1386,17,10,0.0
12791,1386,17,10,0.0
12792,1386,18,10,0.0
12793,1386,18,10,0.0
12794,1386,18,10,0.0
12795,1386,19,10,0.0
12796,1386,19,10,0.0
12797,1386,19,10,0.0
12798,1386,20,10,0.0
12799,1386,20,10,0.0
12800,1386,20,10,0.0
12801,1386,21,10,0.0
12802,1386,21,10,0.0
12803,1386,21,10,0.0
12804,1386,22,10,0.0
12805,1386,22,10,0.0
12806,1386,22,10,0.0
12807,1386,23,10,0.0
12808,1386,23,10,0.0
12809,1386,23,10,0.0
12810,1386,24,10,0.0
12811,1386,24,10,0.0
12812,1386,24,10,0.0
12813,1386,25,10,0.0
12814,1386,25,10,0.0
12815,1386,25,10,0.0
12816,1386,26,10,0.0
12817,1386,26,10,0.0
12818,1386,26,10,0.0
12819,1386,27,10,0.0
12820,1386,27,10,0.0
12821,1386,27,10,0.0
12822,1386,28,10,0.0
12823,1386,28,10,0.0
12824,1386,28,10,0.0
12825,1386,29,10,0.0
12826,1386,29,10,0.0
12827,1386,29,10,0.0
12828,1386,30,10,0.0
12829,1386,30,10,0.0
12830,1386,30,10,0.0
12831,1386,31,10,
12832,1386,31,10,
12833,1386,31,10,
14074,1386,1,11,0.0
14075,1386,1,11,0.0
14076,1386,1,11,0.0
14077,1386,2,11,0.0
14078,1386,2,11,0.0
14079,1386,2,11,0.0
14080,1386,3,11,0.0
14081,1386,3,11,0.0
14082,1386,3,11,0.0
14083,1386,4,11,0.0
14084,1386,4,11,0.0
14085,1386,4,11,0.0
14086,1386,5,11,0.0
14087,1386,5,11,0.0
14088,1386,5,11,0.0
14089,1386,6,11,0.0
14090,1386,6,11,0.0
14091,1386,6,11,0.0
14092,1386,7,11,0.0
14093,1386,7,11,0.0
14094,1386,7,11,0.0
14095,1386,8,11,0.0
14096,1386,8,11,0.0
14097,1386,8,11,0.0
14098,1386,9,11,0.0
14099,1386,9,11,0.0
14100,1386,9,11,0.0
14101,1386,10,11,0.0
14102,1386,10,11,0.0
14103,1386,10,11,0.0
14104,1386,11,11,0.0
14105,1386,11,11,0.0
14106,1386,11,11,0.0
14107,1386,12,11,0.0
14108,1386,12,11,0.0
14109,1386,12,11,0.0
14110,1386,13,11,0.0
14111,1386,13,11,0.0
14112,1386,13,11,0.0
14113,1386,14,11,0.0
14114,1386,14,11,0.0
14115,1386,14,11,0.0
14116,1386,15,11,0.0
14117,1386,15,11,0.0
14118,1386,15,11,0.0
14119,1386,16,11,0.0
14120,1386,16,11,0.0
14121,1386,16,11,0.0
14122,1386,17,11,0.0
14123,1386,17,11,0.0
14124,1386,17,11,0.0
14125,1386,18,11,0.0
14126,1386,18,11,0.0
14127,1386,18,11,0.0
14128,1386,19,11,0.0
14129,1386,19,11,0.0
14130,1386,19,11,0.0
14131,1386,20,11,0.0
14132,1386,20,11,0.0
14133,1386,20,11,0.0
14134,1386,21,11,0.0
14135,1386,21,11,0.0
14136,1386,21,11,0.0
14137,1386,22,11,0.0
14138,1386,22,11,0.0
14139,1386,22,11,0.0
14140,1386,23,11,0.0
14141,1386,23,11,0.0
14142,1386,23,11,0.0
14143,1386,24,11,0.0
14144,1386,24,11,0.0
14145,1386,24,11,0.0
14146,1386,25,11,0.0
14147,1386,25,11,0.0
14148,1386,25,11,0.0
14149,1386,26,11,0.0
14150,1386,26,11,0.0
14151,1386,26,11,0.0
14152,1386,27,11,0.0
14153,1386,27,11,0.0
14154,1386,27,11,0.0
14155,1386,28,11,0.0
14156,1386,28,11,0.0
14157,1386,28,11,0.0
14158,1386,29,11,0.0
14159,1386,29,11,0.0
14160,1386,29,11,0.0
14161,1386,30,11,0.0
14162,1386,30,11,0.0
14163,1386,30,11,0.0
14164,1386,31,11,
14165,1386,31,11,
14166,1386,31,11,
15407,1386,1,12,0.0
15408,1386,1,12,0.0
15409,1386,1,12,0.0
15410,1386,2,12,0.0
15411,1386,2,12,0.0
15412,1386,2,12,0.0
15413,1386,3,12,0.0
15414,1386,3,12,0.0
15415,1386,3,12,0.0
15416,1386,4,12,0.0
15417,1386,4,12,0.0
15418,1386,4,12,0.0
15419,1386,5,12,0.0
15420,1386,5,12,0.0
15421,1386,5,12,0.0
15422,1386,6,12,0.0
15423,1386,6,12,0.0
15424,1386,6,12,0.0
15425,1386,7,12,0.0
15426,1386,7,12,0.0
15427,1386,7,12,0.0
15428,1386,8,12,0.0
15429,1386,8,12,0.0
15430,1386,8,12,0.0
15431,1386,9,12,0.0
15432,1386,9,12,0.0
15433,1386,9,12,0.0
15434,1386,10,12,0.0
15435,1386,10,12,0.0
15436,1386,10,12,0.0
15437,1386,11,12,0.0
15438,1386,11,12,0.0
15439,1386,11,12,0.0
15440,1386,12,12,0.0
15441,1386,12,12,0.0
15442,1386,12,12,0.0
15443,1386,13,12,0.0
15444,1386,13,12,0.0
15445,1386,13,12,0.0
15446,1386,14,12,0.0
15447,1386,14,12,0.0
15448,1386,14,12,0.0
15449,1386,15,12,0.0
15450,1386,15,12,0.0
15451,1386,15,12,0.0
15452,1386,16,12,0.0
15453,1386,16,12,0.0
15454,1386,16,12,0.0
15455,1386,17,12,0.0
15456,1386,17,12,0.0
15457,1386,17,12,0.0
15458,1386,18,12,0.0
15459,1386,18,12,0.0
15460,1386,18,12,0.0
15461,1386,19,12,0.0
15462,1386,19,12,0.0
15463,1386,19,12,0.0
15464,1386,20,12,0.0
15465,1386,20,12,0.0
15466,1386,20,12,0.0
15467,1386,21,12,0.0
15468,1386,21,12,0.0
15469,1386,21,12,0.0
15470,1386,22,12,0.0
15471,1386,22,12,0.0
15472,1386,22,12,0.0
15473,1386,23,12,0.0
15474,1386,23,12,0.0
15475,1386,23,12,0.0
15476,1386,24,12,0.0
15477,1386,24,12,0.0
15478,1386,24,12,0.0
15479,1386,25,12,0.0
15480,1386,25,12,0.0
15481,1386,25,12,0.0
15482,1386,26,12,0.0
15483,1386,26,12,0.0
15484,1386,26,12,0.0
15485,1386,27,12,0.0
15486,1386,27,12,0.0
15487,1386,27,12,0.0
15488,1386,28,12,0.0
15489,1386,28,12,0.0
15490,1386,28,12,0.0
15491,1386,29,12,0.0
15492,1386,29,12,0.0
15493,1386,29,12,0.0
15494,1386,30,12,
15495,1386,30,12,
15496,1386,30,12,
15497,1386,31,12,
15498,1386,31,12,
15499,1386,31,12,
837,1387,1,1,0.0
838,1387,1,1,0.0
839,1387,2,1,0.0
840,1387,2,1,0.0
841,1387,3,1,0.0
842,1387,3,1,0.0
843,1387,4,1,0.0
844,1387,4,1,0.0
845,1387,5,1,0.0
846,1387,5,1,0.0
847,1387,6,1,0.0
848,1387,6,1,0.0
849,1387,7,1,0.0
850,1387,7,1,0.0
851,1387,8,1,0.0
852,1387,8,1,0.0
853,1387,9,1,0.0
854,1387,9,1,0.0
855,1387,10,1,0.0
856,1387,10,1,0.0
857,1387,11,1,0.0
858,1387,11,1,0.0
859,1387,12,1,0.0
860,1387,12,1,0.0
861,1387,13,1,0.0
862,1387,13,1,0.0
863,1387,14,1,0.0
864,1387,14,1,0.0
865,1387,15,1,0.0
866,1387,15,1,0.0
867,1387,16,1,0.0
868,1387,16,1,0.0
869,1387,17,1,3.1
870,1387,17,1,3.1
871,1387,18,1,4.4
872,1387,18,1,4.4
873,1387,19,1,3.6
874,1387,19,1,3.6
875,1387,20,1,2.6
876,1387,20,1,2.6
877,1387,21,1,3.1
878,1387,21,1,3.1
879,1387,22,1,4.5
880,1387,22,1,4.5
881,1387,23,1,4.9
882,1387,23,1,4.9
883,1387,24,1,6.5
884,1387,24,1,6.5
885,1387,25,1,0.0
886,1387,25,1,0.0
887,1387,26,1,2.2
888,1387,26,1,2.2
889,1387,27,1,2.8
890,1387,27,1,2.8
891,1387,28,1,3.9
892,1387,28,1,3.9
893,1387,29,1,3.4
894,1387,29,1,3.4
895,1387,30,1,4.8
896,1387,30,1,4.8
897,1387,31,1,1.7
898,1387,31,1,1.7
2170,1387,1,2,1.7
2171,1387,1,2,1.7
2172,1387,2,2,3.0
2173,1387,2,2,3.0
2174,1387,3,2,8.2
2175,1387,3,2,8.2
2176,1387,4,2,7.3
2177,1387,4,2,7.3
2178,1387,5,2,7.0
2179,1387,5,2,7.0
2180,1387,6,2,4.1
2181,1387,6,2,4.1
2182,1387,7,2,5.2
2183,1387,7,2,5.2
2184,1387,8,2,3.5
2185,1387,8,2,3.5
2186,1387,9,2,4.5
2187,1387,9,2,4.5
2188,1387,10,2,4.2
2189,1387,10,2,4.2
2190,1387,11,2,5.6
2191,1387,11,2,5.6
2192,1387,12,2,5.1
2193,1387,12,2,5.1
2194,1387,13,2,8.7
2195,1387,13,2,8.7
2196,1387,14,2,6.3
2197,1387,14,2,6.3
2198,1387,15,2,8.5
2199,1387,15,2,8.5
2200,1387,16,2,7.3
2201,1387,16,2,7.3
2202,1387,17,2,8.0
2203,1387,17,2,8.0
2204,1387,18,2,5.0
2205,1387,18,2,5.0
2206,1387,19,2,7.1
2207,1387,19,2,7.1
2208,1387,20,2,4.2
2209,1387,20,2,4.2
2210,1387,21,2,6.7
2211,1387,21,2,6.7
2212,1387,22,2,4.4
2213,1387,22,2,4.4
2214,1387,23,2,5.6
2215,1387,23,2,5.6
2216,1387,24,2,4.2
2217,1387,24,2,4.2
2218,1387,25,2,6.6
2219,1387,25,2,6.6
2220,1387,26,2,7.0
2221,1387,26,2,7.0
2222,1387,27,2,9.5
2223,1387,27,2,9.5
2224,1387,28,2,6.6
2225,1387,28,2,6.6
2226,1387,29,2,7.8
2227,1387,29,2,7.8
2228,1387,30,2,7.3
2229,1387,30,2,7.3
2230,1387,31,2,6.5
2231,1387,31,2,6.5
3503,1387,1,3,8.0
3504,1387,1,3,8.0
3505,1387,2,3,8.0
3506,1387,2,3,8.0
3507,1387,3,3,9.4
3508,1387,3,3,9.4
3509,1387,4,3,8.5
3510,1387,4,3,8.5
3511,1387,5,3,7.7
3512,1387,5,3,7.7
3513,1387,6,3,7.7
3514,1387,6,3,7.7
3515,1387,7,3,9.6
3516,1387,7,3,9.6
3517,1387,8,3,8.0
3518,1387,8,3,8.0
3519,1387,9,3,8.7
3520,1387,9,3,8.7
3521,1387,10,3,8.6
3522,1387,10,3,8.6
3523,1387,11,3,8.0
3524,1387,11,3,8.0
3525,1387,12,3,8.6
3526,1387,12,3,8.6
3527,1387,13,3,8.6
3528,1387,13,3,8.6
3529,1387,14,3,7.8
3530,1387,14,3,7.8
3531,1387,15,3,9.4
3532,1387,15,3,9.4
3533,1387,16,3,9.1
3534,1387,16,3,9.1
3535,1387,17,3,7.9
3536,1387,17,3,7.9
3537,1387,18,3,19.6
3538,1387,18,3,19.6
3539,1387,19,3,6.1
3540,1387,19,3,6.1
3541,1387,20,3,5.6
3542,1387,20,3,5.6
3543,1387,21,3,6.8
3544,1387,21,3,6.8
3545,1387,22,3,5.8
3546,1387,22,3,5.8
3547,1387,23,3,5.1
3548,1387,23,3,5.1
3549,1387,24,3,8.9
3550,1387,24,3,8.9
3551,1387,25,3,8.2
3552,1387,25,3,8.2
3553,1387,26,3,9.4
3554,1387,26,3,9.4
3555,1387,27,3,7.5
3556,1387,27,3,7.5
3557,1387,28,3,6.3
3558,1387,28,3,6.3
3559,1387,29,3,4.7
3560,1387,29,3,4.7
3561,1387,30,3,9.6
3562,1387,30,3,9.6
3563,1387,31,3,18.3
3564,1387,31,3,18.3
4836,1387,1,4,9.2
4837,1387,1,4,9.2
4838,1387,2,4,8.4
4839,1387,2,4,8.4
4840,1387,3,4,8.5
4841,1387,3,4,8.5
4842,1387,4,4,8.3
4843,1387,4,4,8.3
4844,1387,5,4,8.5
4845,1387,5,4,8.5
4846,1387,6,4,14.8
4847,1387,6,4,14.8
4848,1387,7,4,4.4
4849,1387,7,4,4.4
4850,1387,8,4,8.8
4851,1387,8,4,8.8
4852,1387,9,4,9.1
4853,1387,9,4,9.1
4854,1387,10,4,7.5
4855,1387,10,4,7.5
4856,1387,11,4,8.4
4857,1387,11,4,8.4
4858,1387,12,4,8.0
4859,1387,12,4,8.0
4860,1387,13,4,8.8
4861,1387,13,4,8.8
4862,1387,14,4,8.0
4863,1387,14,4,8.0
4864,1387,15,4,10.1
4865,1387,15,4,10.1
4866,1387,16,4,8.4
4867,1387,16,4,8.4
4868,1387,17,4,8.9
4869,1387,17,4,8.9
4870,1387,18,4,8.6
4871,1387,18,4,8.6
4872,1387,19,4,8.6
4873,1387,19,4,8.6
4874,1387,20,4,9.3
4875,1387,20,4,9.3
4876,1387,21,4,10.1
4877,1387,21,4,10.1
4878,1387,22,4,10.1
4879,1387,22,4,10.1
4880,1387,23,4,9.8
4881,1387,23,4,9.8
4882,1387,24,4,9.9
4883,1387,24,4,9.9
4884,1387,25,4,7.9
4885,1387,25,4,7.9
4886,1387,26,4,9.2
4887,1387,26,4,9.2
4888,1387,27,4,9.8
4889,1387,27,4,9.8
4890,1387,28,4,9.8
4891,1387,28,4,9.8
4892,1387,29,4,8.4
4893,1387,29,4,8.4
4894,1387,30,4,9.4
4895,1387,30,4,9.4
4896,1387,31,4,10.1
4897,1387,31,4,10.1
6169,1387,1,5,10.0
6170,1387,1,5,10.0
6171,1387,2,5,11.5
6172,1387,2,5,11.5
6173,1387,3,5,10.4
6174,1387,3,5,10.4
6175,1387,4,5,10.5
6176,1387,4,5,10.5
6177,1387,5,5,9.4
6178,1387,5,5,9.4
6179,1387,6,5,10.1
6180,1387,6,5,10.1
6181,1387,7,5,8.4
6182,1387,7,5,8.4
6183,1387,8,5,9.9
6184,1387,8,5,9.9
6185,1387,9,5,8.7
6186,1387,9,5,8.7
6187,1387,10,5,8.6
6188,1387,10,5,8.6
6189,1387,11,5,8.7
6190,1387,11,5,8.7
6191,1387,12,5,8.9
6192,1387,12,5,8.9
6193,1387,13,5,8.3
6194,1387,13,5,8.3
6195,1387,14,5,8.8
6196,1387,14,5,8.8
6197,1387,15,5,9.4
6198,1387,15,5,9.4
6199,1387,16,5,10.0
6200,1387,16,5,10.0
6201,1387,17,5,9.1
6202,1387,17,5,9.1
6203,1387,18,5,10.1
6204,1387,18,5,10.1
6205,1387,19,5,9.2
6206,1387,19,5,9.2
6207,1387,20,5,9.4
6208,1387,20,5,9.4
6209,1387,21,5,8.7
6210,1387,21,5,8.7
6211,1387,22,5,9.3
6212,1387,22,5,9.3
6213,1387,23,5,8.5
6214,1387,23,5,8.5
6215,1387,24,5,7.2
6216,1387,24,5,7.2
6217,1387,25,5,7.0
6218,1387,25,5,7.0
6219,1387,26,5,6.7
6220,1387,26,5,6.7
6221,1387,27,5,7.3
6222,1387,27,5,7.3
6223,1387,28,5,7.8
6224,1387,28,5,7.8
6225,1387,29,5,7.5
6226,1387,29,5,7.5
6227,1387,30,5,7.9
6228,1387,30,5,7.9
6229,1387,31,5,7.0
6230,1387,31,5,7.0
7502,1387,1,6,10.9
7503,1387,1,6,10.9
7504,1387,2,6,9.1
7505,1387,2,6,9.1
7506,1387,3,6,6.1
7507,1387,3,6,6.1
7508,1387,4,6,6.6
7509,1387,4,6,6.6
7510,1387,5,6,7.9
7511,1387,5,6,7.9
7512,1387,6,6,7.9
7513,1387,6,6,7.9
7514,1387,7,6,7.2
7515,1387,7,6,7.2
7516,1387,8,6,6.3
7517,1387,8,6,6.3
7518,1387,9,6,7.2
7519,1387,9,6,7.2
7520,1387,10,6,8.7
7521,1387,10,6,8.7
7522,1387,11,6,6.6
7523,1387,11,6,6.6
7524,1387,12,6,6.7
7525,1387,12,6,6.7
7526,1387,13,6,7.4
7527,1387,13,6,7.4
7528,1387,14,6,8.2
7529,1387,14,6,8.2
7530,1387,15,6,7.1
7531,1387,15,6,7.1
7532,1387,16,6,7.2
7533,1387,16,6,7.2
7534,1387,17,6,6.9
7535,1387,17,6,6.9
7536,1387,18,6,6.5
7537,1387,18,6,6.5
7538,1387,19,6,6.6
7539,1387,19,6,6.6
7540,1387,20,6,5.7
7541,1387,20,6,5.7
7542,1387,21,6,6.6
7543,1387,21,6,6.6
7544,1387,22,6,7.9
7545,1387,22,6,7.9
7546,1387,23,6,8.5
7547,1387,23,6,8.5
7548,1387,24,6,7.1
7549,1387,24,6,7.1
7550,1387,25,6,0.0
7551,1387,25,6,0.0
7552,1387,26,6,0.0
7553,1387,26,6,0.0
7554,1387,27,6,0.0
7555,1387,27,6,0.0
7556,1387,28,6,0.0
7557,1387,28,6,0.0
7558,1387,29,6,0.0
7559,1387,29,6,0.0
7560,1387,30,6,0.0
7561,1387,30,6,0.0
7562,1387,31,6,0.0
7563,1387,31,6,0.0
8835,1387,1,7,7.5
8836,1387,1,7,7.5
8837,1387,2,7,8.9
8838,1387,2,7,8.9
8839,1387,3,7,8.7
8840,1387,3,7,8.7
8841,1387,4,7,8.4
8842,1387,4,7,8.4
8843,1387,5,7,8.0
8844,1387,5,7,8.0
8845,1387,6,7,4.7
8846,1387,6,7,4.7
8847,1387,7,7,3.8
8848,1387,7,7,3.8
8849,1387,8,7,4.8
8850,1387,8,7,4.8
8851,1387,9,7,4.7
8852,1387,9,7,4.7
8853,1387,10,7,3.3
8854,1387,10,7,3.3
8855,1387,11,7,1.6
8856,1387,11,7,1.6
8857,1387,12,7,3.5
8858,1387,12,7,3.5
8859,1387,13,7,3.0
8860,1387,13,7,3.0
8861,1387,14,7,2.4
8862,1387,14,7,2.4
8863,1387,15,7,2.8
8864,1387,15,7,2.8
8865,1387,16,7,3.3
8866,1387,16,7,3.3
8867,1387,17,7,4.2
8868,1387,17,7,4.2
8869,1387,18,7,3.9
8870,1387,18,7,3.9
8871,1387,19,7,3.3
8872,1387,19,7,3.3
8873,1387,20,7,3.8
8874,1387,20,7,3.8
8875,1387,21,7,3.8
8876,1387,21,7,3.8
8877,1387,22,7,4.0
8878,1387,22,7,4.0
8879,1387,23,7,4.5
8880,1387,23,7,4.5
8881,1387,24,7,4.3
8882,1387,24,7,4.3
8883,1387,25,7,4.4
8884,1387,25,7,4.4
8885,1387,26,7,4.6
8886,1387,26,7,4.6
8887,1387,27,7,4.7
8888,1387,27,7,4.7
8889,1387,28,7,4.3
8890,1387,28,7,4.3
8891,1387,29,7,4.1
8892,1387,29,7,4.1
8893,1387,30,7,3.8
8894,1387,30,7,3.8
8895,1387,31,7,
8896,1387,31,7,
10168,1387,1,8,3.3
10169,1387,1,8,3.3
10170,1387,2,8,4.9
10171,1387,2,8,4.9
10172,1387,3,8,1.9
10173,1387,3,8,1.9
10174,1387,4,8,4.2
10175,1387,4,8,4.2
10176,1387,5,8,0.0
10177,1387,5,8,0.0
10178,1387,6,8,2.9
10179,1387,6,8,2.9
10180,1387,7,8,0.5
10181,1387,7,8,0.5
10182,1387,8,8,2.1
10183,1387,8,8,2.1
10184,1387,9,8,2.3
10185,1387,9,8,2.3
10186,1387,10,8,1.3
10187,1387,10,8,1.3
10188,1387,11,8,0.9
10189,1387,11,8,0.9
10190,1387,12,8,0.9
10191,1387,12,8,0.9
10192,1387,13,8,0.3
10193,1387,13,8,0.3
10194,1387,14,8,0.9
10195,1387,14,8,0.9
10196,1387,15,8,1.9
10197,1387,15,8,1.9
10198,1387,16,8,1.7
10199,1387,16,8,1.7
10200,1387,17,8,1.4
10201,1387,17,8,1.4
10202,1387,18,8,1.6
10203,1387,18,8,1.6
10204,1387,19,8,1.5
10205,1387,19,8,1.5
10206,1387,20,8,0.7
10207,1387,20,8,0.7
10208,1387,21,8,1.4
10209,1387,21,8,1.4
10210,1387,22,8,2.2
10211,1387,22,8,2.2
10212,1387,23,8,1.7
10213,1387,23,8,1.7
10214,1387,24,8,1.6
10215,1387,24,8,1.6
10216,1387,25,8,1.6
10217,1387,25,8,1.6
10218,1387,26,8,1.0
10219,1387,26,8,1.0
10220,1387,27,8,0.9
10221,1387,27,8,0.9
10222,1387,28,8,1.2
10223,1387,28,8,1.2
10224,1387,29,8,1.0
10225,1387,29,8,1.0
10226,1387,30,8,1.6
10227,1387,30,8,1.6
10228,1387,31,8,
10229,1387,31,8,
11501,1387,1,9,1.0
11502,1387,1,9,1.0
11503,1387,2,9,1.4
11504,1387,2,9,1.4
11505,1387,3,9,1.3
11506,1387,3,9,1.3
11507,1387,4,9,1.7
11508,1387,4,9,1.7
11509,1387,5,9,1.2
11510,1387,5,9,1.2
11511,1387,6,9,1.6
11512,1387,6,9,1.6
11513,1387,7,9,1.6
11514,1387,7,9,1.6
11515,1387,8,9,1.9
11516,1387,8,9,1.9
11517,1387,9,9,1.6
11518,1387,9,9,1.6
11519,1387,10,9,1.3
11520,1387,10,9,1.3
11521,1387,11,9,1.0
11522,1387,11,9,1.0
11523,1387,12,9,1.4
11524,1387,12,9,1.4
11525,1387,13,9,1.6
11526,1387,13,9,1.6
11527,1387,14,9,1.8
11528,1387,14,9,1.8
11529,1387,15,9,1.6
11530,1387,15,9,1.6
11531,1387,16,9,1.3
11532,1387,16,9,1.3
11533,1387,17,9,0.5
11534,1387,17,9,0.5
11535,1387,18,9,0.7
11536,1387,18,9,0.7
11537,1387,19,9,0.4
11538,1387,19,9,0.4
11539,1387,20,9,0.7
11540,1387,20,9,0.7
11541,1387,21,9,0.9
11542,1387,21,9,0.9
11543,1387,22,9,0.3
11544,1387,22,9,0.3
11545,1387,23,9,0.0
11546,1387,23,9,0.0
11547,1387,24,9,0.0
11548,1387,24,9,0.0
11549,1387,25,9,0.0
11550,1387,25,9,0.0
11551,1387,26,9,0.0
11552,1387,26,9,0.0
11553,1387,27,9,0.0
11554,1387,27,9,0.0
11555,1387,28,9,0.0
11556,1387,28,9,0.0
11557,1387,29,9,0.0
11558,1387,29,9,0.0
11559,1387,30,9,0.0
11560,1387,30,9,0.0
11561,1387,31,9,
11562,1387,31,9,
12834,1387,1,10,0.0
12835,1387,1,10,0.0
12836,1387,2,10,0.0
12837,1387,2,10,0.0
12838,1387,3,10,0.0
12839,1387,3,10,0.0
12840,1387,4,10,0.0
12841,1387,4,10,0.0
12842,1387,5,10,0.0
12843,1387,5,10,0.0
12844,1387,6,10,0.0
12845,1387,6,10,0.0
12846,1387,7,10,0.0
12847,1387,7,10,0.0
12848,1387,8,10,0.0
12849,1387,8,10,0.0
12850,1387,9,10,0.0
12851,1387,9,10,0.0
12852,1387,10,10,0.0
12853,1387,10,10,0.0
12854,1387,11,10,0.0
12855,1387,11,10,0.0
12856,1387,12,10,0.0
12857,1387,12,10,0.0
12858,1387,13,10,0.0
12859,1387,13,10,0.0
12860,1387,14,10,0.0
12861,1387,14,10,0.0
12862,1387,15,10,0.0
12863,1387,15,10,0.0
12864,1387,16,10,0.0
12865,1387,16,10,0.0
12866,1387,17,10,0.0
12867,1387,17,10,0.0
12868,1387,18,10,0.0
12869,1387,18,10,0.0
12870,1387,19,10,0.0
12871,1387,19,10,0.0
12872,1387,20,10,0.0
12873,1387,20,10,0.0
12874,1387,21,10,0.0
12875,1387,21,10,0.0
12876,1387,22,10,0.0
12877,1387,22,10,0.0
12878,1387,23,10,0.0
12879,1387,23,10,0.0
12880,1387,24,10,0.0
12881,1387,24,10,0.0
12882,1387,25,10,0.0
12883,1387,25,10,0.0
12884,1387,26,10,0.0
12885,1387,26,10,0.0
12886,1387,27,10,0.0
12887,1387,27,10,0.0
12888,1387,28,10,0.0
12889,1387,28,10,0.0
12890,1387,29,10,0.0
12891,1387,29,10,0.0
12892,1387,30,10,0.0
12893,1387,30,10,0.0
12894,1387,31,10,
12895,1387,31,10,
14167,1387,1,11,0.2
14168,1387,1,11,0.2
14169,1387,2,11,0.2
14170,1387,2,11,0.2
14171,1387,3,11,0.2
14172,1387,3,11,0.2
14173,1387,4,11,0.3
14174,1387,4,11,0.3
14175,1387,5,11,0.3
14176,1387,5,11,0.3
14177,1387,6,11,0.5
14178,1387,6,11,0.5
14179,1387,7,11,0.6
14180,1387,7,11,0.6
14181,1387,8,11,0.7
14182,1387,8,11,0.7
14183,1387,9,11,0.5
14184,1387,9,11,0.5
14185,1387,10,11,0.5
14186,1387,10,11,0.5
14187,1387,11,11,0.5
14188,1387,11,11,0.5
14189,1387,12,11,0.8
14190,1387,12,11,0.8
14191,1387,13,11,0.3
14192,1387,13,11,0.3
14193,1387,14,11,0.3
14194,1387,14,11,0.3
14195,1387,15,11,0.3
14196,1387,15,11,0.3
14197,1387,16,11,0.4
14198,1387,16,11,0.4
14199,1387,17,11,0.5
14200,1387,17,11,0.5
14201,1387,18,11,0.6
14202,1387,18,11,0.6
14203,1387,19,11,0.5
14204,1387,19,11,0.5
14205,1387,20,11,0.4
14206,1387,20,11,0.4
14207,1387,21,11,0.6
